"","pop1","pop2","actual","X_1","X_2"
"1300","Zwinbosjes","Westhoek Zuid",0.111894505300212,38,4
"1301","Zwinbosjes","Kopberg",0.202591175788449,38,47
"1302","Zwinbosjes","Keiheuvel",0.313261429584336,38,48
"1303","Zwinbosjes","Kortenhoeff-NL",0.283077533001185,38,42
"1304","Zwinbosjes","Arendschot",0.234899964971848,38,45
"1305","Zwinbosjes","Kalmthout",0.20987708641299,38,43
"1306","Zwinbosjes","Hamont-Achel3",0.244291636531735,38,50
"1307","Zwinbosjes","Hamont-Achel2",0.30454074530116,38,49
"1308","Zwinbosjes","Hamont-Achel1",0.254941528102893,38,51
"1309","Zwinbosjes","Vloethemveld-Zuid",0.159326174723721,38,40
"1310","Zwinbosjes","Raversijde2",0.137603291183972,38,30
"1311","Zwinbosjes","Vloethemveld-Noord",0.203300426604441,38,39
"1312","Zwinbosjes","DuinbossenDeHaan",0.0744269614851598,38,36
"1313","Zwinbosjes","Raversijde1",0.143548612434728,38,29
"1314","Zwinbosjes","Raversijde3",0.198068738063383,38,31
"1315","Zwinbosjes","Bredene",0.200497481128214,38,35
"1316","Zwinbosjes","Fort Napoleon",0.199604564786722,38,33
"1317","Zwinbosjes","Averbode",0.176248399862788,38,44
"1318","Zwinbosjes","Sint-Laureins2",0.144130711113009,38,27
"1319","Zwinbosjes","Sint-Laureins1",0.116769837219617,38,26
"1320","Zwinbosjes","WarandeduinenMiddelkerke",0.208834369359318,38,28
"1321","Zwinbosjes","Raversijde4",0.128761018168966,38,32
"1322","Zwinbosjes","SpanjaardduinenOostende",0.211951023930892,38,34
"1323","Zwinbosjes","Zwinbosjes-grazed",0.0623794447727077,38,37
"1324","Zwinbosjes","Harchies",0.227843639890512,38,52
"1325","Zwinbosjes","Lagland",0.252931268390502,38,53
"1326","Ter Yde West","Simliduinen",0.031807152399753,22,25
"1327","Ter Yde West","Cabour",0.0449879027257005,22,5
"1328","Ter Yde West","Tropiflora",0.0334756366779264,22,7
"1329","Ter Yde West","Westhoek vissersdorp",0.0338316275295508,22,8
"1330","Ter Yde West","Geel-Bel",0.126503176515618,22,46
"1331","Ter Yde West","Karthuizerduinen",0.03666472936375,22,24
"1332","Ter Yde West","Oostvoordduinen",0.0229692350875583,22,21
"1333","Ter Yde West","Astridlaan",0.0338668145927247,22,19
"1334","Ter Yde West","Wetteren",0.17209104899487,22,41
"1335","Ter Yde West","Mt St Frieux",0.0894152056265019,22,1
"1336","Ter Yde West","Sangatte",0.0539896231647806,22,3
"1337","Ter Yde West","HB-Pylyserlaan",0.0440135744301959,22,16
"1338","Ter Yde West","HB-Doornpanne",0.0525779430755457,22,14
"1339","Ter Yde West","Witte Burg",0.0384710886580886,22,18
"1340","Ter Yde West","Ter Yde IWVA",0.0426209635285291,22,23
"1341","Ter Yde West","Veurne",0.0421316309395593,22,6
"1342","Ter Yde West","Slack",0.0920391589653983,22,2
"1343","Ter Yde West","HB-Noord",0.0496470342599536,22,13
"1344","Ter Yde West","Belvedere",0.0471119897167049,22,12
"1345","Ter Yde West","Westhoek NO",0.0419904084922469,22,9
"1346","Ter Yde West","Westhoek Oost",0.0450972008084232,22,10
"1347","Ter Yde West","Oosthoekduinen",0.0326071192431984,22,11
"1348","Ter Yde West","Schipgatduinen",0.0532280015151627,22,17
"1349","Ter Yde West","HB-Oost",0.0377683793678171,22,15
"1350","Ter Yde West","Zwinbosjes",0.101838299556108,22,38
"1351","Ter Yde West","Ter Yde West",0,22,22
"1352","Ter Yde West","Plaatsduinen",0.0420737869127881,22,20
"1353","Ter Yde West","Westhoek Zuid",0.0466032142836295,22,4
"1354","Ter Yde West","Kopberg",0.127278872462159,22,47
"1355","Ter Yde West","Keiheuvel",0.227227182302061,22,48
"1356","Ter Yde West","Kortenhoeff-NL",0.242361364072383,22,42
"1357","Ter Yde West","Arendschot",0.158327256675212,22,45
"1358","Ter Yde West","Kalmthout",0.183733799011064,22,43
"1359","Ter Yde West","Hamont-Achel3",0.174463121254205,22,50
"1360","Ter Yde West","Hamont-Achel2",0.234773999012261,22,49
"1361","Ter Yde West","Hamont-Achel1",0.187113268502328,22,51
"1362","Ter Yde West","Vloethemveld-Zuid",0.100378271394344,22,40
"1363","Ter Yde West","Raversijde2",0.0689760655867034,22,30
"1364","Ter Yde West","Vloethemveld-Noord",0.150909532124202,22,39
"1365","Ter Yde West","DuinbossenDeHaan",0.0751093598211274,22,36
"1366","Ter Yde West","Raversijde1",0.102228715858617,22,29
"1367","Ter Yde West","Raversijde3",0.0946588138878541,22,31
"1368","Ter Yde West","Bredene",0.0784495641373976,22,35
"1369","Ter Yde West","Fort Napoleon",0.0664694334871375,22,33
"1370","Ter Yde West","Averbode",0.103524631992094,22,44
"1371","Ter Yde West","Sint-Laureins2",0.0704098219969685,22,27
"1372","Ter Yde West","Sint-Laureins1",0.0721266739376453,22,26
"1373","Ter Yde West","WarandeduinenMiddelkerke",0.0914328134743559,22,28
"1374","Ter Yde West","Raversijde4",0.0942099503250485,22,32
"1375","Ter Yde West","SpanjaardduinenOostende",0.073074319820293,22,34
"1376","Ter Yde West","Zwinbosjes-grazed",0.129869928065963,22,37
"1377","Ter Yde West","Harchies",0.244428215712096,22,52
"1378","Ter Yde West","Lagland",0.192845211553201,22,53
"1379","Plaatsduinen","Simliduinen",0.0344136836108533,20,25
"1380","Plaatsduinen","Cabour",0.0444497486837601,20,5
"1381","Plaatsduinen","Tropiflora",0.0368689152087861,20,7
"1382","Plaatsduinen","Westhoek vissersdorp",0.0307598388156742,20,8
"1383","Plaatsduinen","Geel-Bel",0.141638753572153,20,46
"1384","Plaatsduinen","Karthuizerduinen",0.0558305062640174,20,24
"1385","Plaatsduinen","Oostvoordduinen",0.0280370257782179,20,21
"1386","Plaatsduinen","Astridlaan",0.0293367236881366,20,19
"1387","Plaatsduinen","Wetteren",0.163397525866157,20,41
"1388","Plaatsduinen","Mt St Frieux",0.0693650355428785,20,1
"1389","Plaatsduinen","Sangatte",0.0532744518535632,20,3
"1390","Plaatsduinen","HB-Pylyserlaan",0.0376301831581929,20,16
"1391","Plaatsduinen","HB-Doornpanne",0.0312958981465166,20,14
"1392","Plaatsduinen","Witte Burg",0.0347541282370528,20,18
"1393","Plaatsduinen","Ter Yde IWVA",0.0341357400222013,20,23
"1394","Plaatsduinen","Veurne",0.0406686184634228,20,6
"1395","Plaatsduinen","Slack",0.0696043977345149,20,2
"1396","Plaatsduinen","HB-Noord",0.0467884176817619,20,13
"1397","Plaatsduinen","Belvedere",0.0486453705131326,20,12
"1398","Plaatsduinen","Westhoek NO",0.0342601542298684,20,9
"1399","Plaatsduinen","Westhoek Oost",0.0370428685211879,20,10
"1400","Plaatsduinen","Oosthoekduinen",0.0313503052727311,20,11
"1401","Plaatsduinen","Schipgatduinen",0.061261748644755,20,17
"1402","Plaatsduinen","HB-Oost",0.0365515730868405,20,15
"1403","Plaatsduinen","Zwinbosjes",0.10497635438062,20,38
"1404","Plaatsduinen","Ter Yde West",0.0420737869127881,20,22
"1405","Plaatsduinen","Plaatsduinen",0,20,20
"1406","Plaatsduinen","Westhoek Zuid",0.0330999918315969,20,4
"1407","Plaatsduinen","Kopberg",0.129090318262872,20,47
"1408","Plaatsduinen","Keiheuvel",0.220711680044213,20,48
"1409","Plaatsduinen","Kortenhoeff-NL",0.243708008275623,20,42
"1410","Plaatsduinen","Arendschot",0.15992165300465,20,45
"1411","Plaatsduinen","Kalmthout",0.15821408568663,20,43
"1412","Plaatsduinen","Hamont-Achel3",0.187721679161687,20,50
"1413","Plaatsduinen","Hamont-Achel2",0.262989336197391,20,49
"1414","Plaatsduinen","Hamont-Achel1",0.193616422016532,20,51
"1415","Plaatsduinen","Vloethemveld-Zuid",0.0949423538605135,20,40
"1416","Plaatsduinen","Raversijde2",0.057998708801975,20,30
"1417","Plaatsduinen","Vloethemveld-Noord",0.143825834118751,20,39
"1418","Plaatsduinen","DuinbossenDeHaan",0.0772666987757205,20,36
"1419","Plaatsduinen","Raversijde1",0.0955359385265923,20,29
"1420","Plaatsduinen","Raversijde3",0.107213452666314,20,31
"1421","Plaatsduinen","Bredene",0.0726013864609002,20,35
"1422","Plaatsduinen","Fort Napoleon",0.108929500226595,20,33
"1423","Plaatsduinen","Averbode",0.105909626545668,20,44
"1424","Plaatsduinen","Sint-Laureins2",0.075907401124357,20,27
"1425","Plaatsduinen","Sint-Laureins1",0.0788273877630157,20,26
"1426","Plaatsduinen","WarandeduinenMiddelkerke",0.0643627600387627,20,28
"1427","Plaatsduinen","Raversijde4",0.147037532676531,20,32
"1428","Plaatsduinen","SpanjaardduinenOostende",0.0812708233314819,20,34
"1429","Plaatsduinen","Zwinbosjes-grazed",0.10311261379231,20,37
"1430","Plaatsduinen","Harchies",0.229715015450032,20,52
"1431","Plaatsduinen","Lagland",0.187105155880274,20,53
"1432","Westhoek Zuid","Simliduinen",0.0476462001545038,4,25
"1433","Westhoek Zuid","Cabour",0.0635336555313641,4,5
"1434","Westhoek Zuid","Tropiflora",0.0296719064810768,4,7
"1435","Westhoek Zuid","Westhoek vissersdorp",0.0417533535273425,4,8
"1436","Westhoek Zuid","Geel-Bel",0.115747061625673,4,46
"1437","Westhoek Zuid","Karthuizerduinen",0.0391037112176178,4,24
"1438","Westhoek Zuid","Oostvoordduinen",0.0386955826542124,4,21
"1439","Westhoek Zuid","Astridlaan",0.0370026294760523,4,19
"1440","Westhoek Zuid","Wetteren",0.181975539971112,4,41
"1441","Westhoek Zuid","Mt St Frieux",0.0603404008159627,4,1
"1442","Westhoek Zuid","Sangatte",0.0396222556711736,4,3
"1443","Westhoek Zuid","HB-Pylyserlaan",0.0367977245474672,4,16
"1444","Westhoek Zuid","HB-Doornpanne",0.0422430321415948,4,14
"1445","Westhoek Zuid","Witte Burg",0.0535578998900014,4,18
"1446","Westhoek Zuid","Ter Yde IWVA",0.0333307907599566,4,23
"1447","Westhoek Zuid","Veurne",0.042672601975428,4,6
"1448","Westhoek Zuid","Slack",0.0602997885373748,4,2
"1449","Westhoek Zuid","HB-Noord",0.0413693332234081,4,13
"1450","Westhoek Zuid","Belvedere",0.0537455681931772,4,12
"1451","Westhoek Zuid","Westhoek NO",0.0428460823333581,4,9
"1452","Westhoek Zuid","Westhoek Oost",0.0387046050425265,4,10
"1453","Westhoek Zuid","Oosthoekduinen",0.0302173950499122,4,11
"1454","Westhoek Zuid","Schipgatduinen",0.0574700572765643,4,17
"1455","Westhoek Zuid","HB-Oost",0.0393053362420976,4,15
"1456","Westhoek Zuid","Zwinbosjes",0.111894505300212,4,38
"1457","Westhoek Zuid","Ter Yde West",0.0466032142836295,4,22
"1458","Westhoek Zuid","Plaatsduinen",0.0330999918315969,4,20
"1459","Westhoek Zuid","Westhoek Zuid",0,4,4
"1460","Westhoek Zuid","Kopberg",0.109712512464454,4,47
"1461","Westhoek Zuid","Keiheuvel",0.182313345949846,4,48
"1462","Westhoek Zuid","Kortenhoeff-NL",0.303346551355587,4,42
"1463","Westhoek Zuid","Arendschot",0.156113812052306,4,45
"1464","Westhoek Zuid","Kalmthout",0.177344732806718,4,43
"1465","Westhoek Zuid","Hamont-Achel3",0.139408606542255,4,50
"1466","Westhoek Zuid","Hamont-Achel2",0.219348557846364,4,49
"1467","Westhoek Zuid","Hamont-Achel1",0.160674086536572,4,51
"1468","Westhoek Zuid","Vloethemveld-Zuid",0.0749453438687555,4,40
"1469","Westhoek Zuid","Raversijde2",0.0515595725508303,4,30
"1470","Westhoek Zuid","Vloethemveld-Noord",0.135222873223452,4,39
"1471","Westhoek Zuid","DuinbossenDeHaan",0.0699206195388807,4,36
"1472","Westhoek Zuid","Raversijde1",0.0904190887562443,4,29
"1473","Westhoek Zuid","Raversijde3",0.0997160591147477,4,31
"1474","Westhoek Zuid","Bredene",0.0715652036581755,4,35
"1475","Westhoek Zuid","Fort Napoleon",0.105033450900098,4,33
"1476","Westhoek Zuid","Averbode",0.0813789248357541,4,44
"1477","Westhoek Zuid","Sint-Laureins2",0.0662006288611453,4,27
"1478","Westhoek Zuid","Sint-Laureins1",0.0682942616544606,4,26
"1479","Westhoek Zuid","WarandeduinenMiddelkerke",0.0709019580256016,4,28
"1480","Westhoek Zuid","Raversijde4",0.125325651729638,4,32
"1481","Westhoek Zuid","SpanjaardduinenOostende",0.0722694942875352,4,34
"1482","Westhoek Zuid","Zwinbosjes-grazed",0.112028749284822,4,37
"1483","Westhoek Zuid","Harchies",0.199776939275784,4,52
"1484","Westhoek Zuid","Lagland",0.156714992795328,4,53
"1485","Kopberg","Simliduinen",0.133338843910476,47,25
"1486","Kopberg","Cabour",0.147323123871884,47,5
"1487","Kopberg","Tropiflora",0.117775120525997,47,7
"1488","Kopberg","Westhoek vissersdorp",0.149433153393387,47,8
"1489","Kopberg","Geel-Bel",0.0434463859251876,47,46
"1490","Kopberg","Karthuizerduinen",0.104222973650235,47,24
"1491","Kopberg","Oostvoordduinen",0.131944707861554,47,21
"1492","Kopberg","Astridlaan",0.122885733707961,47,19
"1493","Kopberg","Wetteren",0.29557988633467,47,41
"1494","Kopberg","Mt St Frieux",0.135168990138174,47,1
"1495","Kopberg","Sangatte",0.128185481037014,47,3
"1496","Kopberg","HB-Pylyserlaan",0.114145984876828,47,16
"1497","Kopberg","HB-Doornpanne",0.126653220631986,47,14
"1498","Kopberg","Witte Burg",0.125551527511166,47,18
"1499","Kopberg","Ter Yde IWVA",0.15349978854108,47,23
"1500","Kopberg","Veurne",0.111005686543223,47,6
"1501","Kopberg","Slack",0.101964347629342,47,2
"1502","Kopberg","HB-Noord",0.103797449215535,47,13
"1503","Kopberg","Belvedere",0.134505890152809,47,12
"1504","Kopberg","Westhoek NO",0.133945043132213,47,9
"1505","Kopberg","Westhoek Oost",0.144286251476352,47,10
"1506","Kopberg","Oosthoekduinen",0.128867285539336,47,11
"1507","Kopberg","Schipgatduinen",0.170232973623353,47,17
"1508","Kopberg","HB-Oost",0.0979572065638979,47,15
"1509","Kopberg","Zwinbosjes",0.202591175788449,47,38
"1510","Kopberg","Ter Yde West",0.127278872462159,47,22
"1511","Kopberg","Plaatsduinen",0.129090318262872,47,20
"1512","Kopberg","Westhoek Zuid",0.109712512464454,47,4
"1513","Kopberg","Kopberg",0,47,47
"1514","Kopberg","Keiheuvel",0.11210800308327,47,48
"1515","Kopberg","Kortenhoeff-NL",0.251087018156881,47,42
"1516","Kopberg","Arendschot",0.171714902630184,47,45
"1517","Kopberg","Kalmthout",0.176712193902312,47,43
"1518","Kopberg","Hamont-Achel3",0.208166655344799,47,50
"1519","Kopberg","Hamont-Achel2",0.307203292317611,47,49
"1520","Kopberg","Hamont-Achel1",0.183319207623766,47,51
"1521","Kopberg","Vloethemveld-Zuid",0.182410026354967,47,40
"1522","Kopberg","Raversijde2",0.12511772065912,47,30
"1523","Kopberg","Vloethemveld-Noord",0.206851916508985,47,39
"1524","Kopberg","DuinbossenDeHaan",0.131895688546015,47,36
"1525","Kopberg","Raversijde1",0.199632485409884,47,29
"1526","Kopberg","Raversijde3",0.189636008982873,47,31
"1527","Kopberg","Bredene",0.181279412900891,47,35
"1528","Kopberg","Fort Napoleon",0.172826275410798,47,33
"1529","Kopberg","Averbode",0.0713158724727344,47,44
"1530","Kopberg","Sint-Laureins2",0.159229015180392,47,27
"1531","Kopberg","Sint-Laureins1",0.191369295171274,47,26
"1532","Kopberg","WarandeduinenMiddelkerke",0.176466861104405,47,28
"1533","Kopberg","Raversijde4",0.220506529471355,47,32
"1534","Kopberg","SpanjaardduinenOostende",0.148949072292478,47,34
"1535","Kopberg","Zwinbosjes-grazed",0.212135749809165,47,37
"1536","Kopberg","Harchies",0.249863129708023,47,52
"1537","Kopberg","Lagland",0.16613906112015,47,53
"1538","Keiheuvel","Simliduinen",0.22153131683896,48,25
"1539","Keiheuvel","Cabour",0.282574576997652,48,5
"1540","Keiheuvel","Tropiflora",0.194752485567653,48,7
"1541","Keiheuvel","Westhoek vissersdorp",0.262866651948497,48,8
"1542","Keiheuvel","Geel-Bel",0.109729755010382,48,46
"1543","Keiheuvel","Karthuizerduinen",0.211271419041717,48,24
"1544","Keiheuvel","Oostvoordduinen",0.225045169824267,48,21
"1545","Keiheuvel","Astridlaan",0.204357148703622,48,19
"1546","Keiheuvel","Wetteren",0.374068977127533,48,41
"1547","Keiheuvel","Mt St Frieux",0.187891185033369,48,1
"1548","Keiheuvel","Sangatte",0.223831224555694,48,3
"1549","Keiheuvel","HB-Pylyserlaan",0.200477002175918,48,16
"1550","Keiheuvel","HB-Doornpanne",0.212650825303652,48,14
"1551","Keiheuvel","Witte Burg",0.227464057984059,48,18
"1552","Keiheuvel","Ter Yde IWVA",0.242324663907841,48,23
"1553","Keiheuvel","Veurne",0.201129881418687,48,6
"1554","Keiheuvel","Slack",0.174455685948828,48,2
"1555","Keiheuvel","HB-Noord",0.217040812337765,48,13
"1556","Keiheuvel","Belvedere",0.252787650907767,48,12
"1557","Keiheuvel","Westhoek NO",0.236115877406505,48,9
"1558","Keiheuvel","Westhoek Oost",0.245899987385607,48,10
"1559","Keiheuvel","Oosthoekduinen",0.220847084712965,48,11
"1560","Keiheuvel","Schipgatduinen",0.235944940966749,48,17
"1561","Keiheuvel","HB-Oost",0.179419116079559,48,15
"1562","Keiheuvel","Zwinbosjes",0.313261429584336,48,38
"1563","Keiheuvel","Ter Yde West",0.227227182302061,48,22
"1564","Keiheuvel","Plaatsduinen",0.220711680044213,48,20
"1565","Keiheuvel","Westhoek Zuid",0.182313345949846,48,4
"1566","Keiheuvel","Kopberg",0.11210800308327,48,47
"1567","Keiheuvel","Keiheuvel",0,48,48
"1568","Keiheuvel","Kortenhoeff-NL",0.361984832479708,48,42
"1569","Keiheuvel","Arendschot",0.279968823172579,48,45
"1570","Keiheuvel","Kalmthout",0.215211765332497,48,43
"1571","Keiheuvel","Hamont-Achel3",0.160318111047527,48,50
"1572","Keiheuvel","Hamont-Achel2",0.262915869893728,48,49
"1573","Keiheuvel","Hamont-Achel1",0.164472337179956,48,51
"1574","Keiheuvel","Vloethemveld-Zuid",0.29447239593121,48,40
"1575","Keiheuvel","Raversijde2",0.208269504368295,48,30
"1576","Keiheuvel","Vloethemveld-Noord",0.280582837605074,48,39
"1577","Keiheuvel","DuinbossenDeHaan",0.210139366131173,48,36
"1578","Keiheuvel","Raversijde1",0.316540570402379,48,29
"1579","Keiheuvel","Raversijde3",0.247388821809968,48,31
"1580","Keiheuvel","Bredene",0.245633477221117,48,35
"1581","Keiheuvel","Fort Napoleon",0.308860820334884,48,33
"1582","Keiheuvel","Averbode",0.0951908639998833,48,44
"1583","Keiheuvel","Sint-Laureins2",0.228165879907215,48,27
"1584","Keiheuvel","Sint-Laureins1",0.282320654431414,48,26
"1585","Keiheuvel","WarandeduinenMiddelkerke",0.27698606928414,48,28
"1586","Keiheuvel","Raversijde4",0.320209467796039,48,32
"1587","Keiheuvel","SpanjaardduinenOostende",0.192253553037457,48,34
"1588","Keiheuvel","Zwinbosjes-grazed",0.300309951144032,48,37
"1589","Keiheuvel","Harchies",0.278982091406202,48,52
"1590","Keiheuvel","Lagland",0.245578030522515,48,53
"1591","Kortenhoeff-NL","Simliduinen",0.203528042098818,42,25
"1592","Kortenhoeff-NL","Cabour",0.261623632547761,42,5
"1593","Kortenhoeff-NL","Tropiflora",0.272174039538855,42,7
"1594","Kortenhoeff-NL","Westhoek vissersdorp",0.278509159843049,42,8
"1595","Kortenhoeff-NL","Geel-Bel",0.265701363089737,42,46
"1596","Kortenhoeff-NL","Karthuizerduinen",0.284006268403266,42,24
"1597","Kortenhoeff-NL","Oostvoordduinen",0.257070808910544,42,21
"1598","Kortenhoeff-NL","Astridlaan",0.239026911145349,42,19
"1599","Kortenhoeff-NL","Wetteren",0.444771313372176,42,41
"1600","Kortenhoeff-NL","Mt St Frieux",0.306419956126815,42,1
"1601","Kortenhoeff-NL","Sangatte",0.308416788218452,42,3
"1602","Kortenhoeff-NL","HB-Pylyserlaan",0.259211031493394,42,16
"1603","Kortenhoeff-NL","HB-Doornpanne",0.213764233599429,42,14
"1604","Kortenhoeff-NL","Witte Burg",0.226557431186997,42,18
"1605","Kortenhoeff-NL","Ter Yde IWVA",0.307652059494612,42,23
"1606","Kortenhoeff-NL","Veurne",0.251314139590119,42,6
"1607","Kortenhoeff-NL","Slack",0.262409503285581,42,2
"1608","Kortenhoeff-NL","HB-Noord",0.277340342922063,42,13
"1609","Kortenhoeff-NL","Belvedere",0.301121315172258,42,12
"1610","Kortenhoeff-NL","Westhoek NO",0.246432173867084,42,9
"1611","Kortenhoeff-NL","Westhoek Oost",0.287817271487461,42,10
"1612","Kortenhoeff-NL","Oosthoekduinen",0.249126889179707,42,11
"1613","Kortenhoeff-NL","Schipgatduinen",0.23546758481682,42,17
"1614","Kortenhoeff-NL","HB-Oost",0.257118132267917,42,15
"1615","Kortenhoeff-NL","Zwinbosjes",0.283077533001185,42,38
"1616","Kortenhoeff-NL","Ter Yde West",0.242361364072383,42,22
"1617","Kortenhoeff-NL","Plaatsduinen",0.243708008275623,42,20
"1618","Kortenhoeff-NL","Westhoek Zuid",0.303346551355587,42,4
"1619","Kortenhoeff-NL","Kopberg",0.251087018156881,42,47
"1620","Kortenhoeff-NL","Keiheuvel",0.361984832479708,42,48
"1621","Kortenhoeff-NL","Kortenhoeff-NL",0,42,42
"1622","Kortenhoeff-NL","Arendschot",0.388677188711188,42,45
"1623","Kortenhoeff-NL","Kalmthout",0.226015767680076,42,43
"1624","Kortenhoeff-NL","Hamont-Achel3",0.351726656809659,42,50
"1625","Kortenhoeff-NL","Hamont-Achel2",0.418470240333022,42,49
"1626","Kortenhoeff-NL","Hamont-Achel1",0.281562290598856,42,51
"1627","Kortenhoeff-NL","Vloethemveld-Zuid",0.355795551000686,42,40
"1628","Kortenhoeff-NL","Raversijde2",0.338092832724818,42,30
"1629","Kortenhoeff-NL","Vloethemveld-Noord",0.36817036191395,42,39
"1630","Kortenhoeff-NL","DuinbossenDeHaan",0.2624125332206,42,36
"1631","Kortenhoeff-NL","Raversijde1",0.362215631231576,42,29
"1632","Kortenhoeff-NL","Raversijde3",0.261456970347351,42,31
"1633","Kortenhoeff-NL","Bredene",0.363591256817463,42,35
"1634","Kortenhoeff-NL","Fort Napoleon",0.267911737360061,42,33
"1635","Kortenhoeff-NL","Averbode",0.275939479913152,42,44
"1636","Kortenhoeff-NL","Sint-Laureins2",0.296640202855484,42,27
"1637","Kortenhoeff-NL","Sint-Laureins1",0.321081084465833,42,26
"1638","Kortenhoeff-NL","WarandeduinenMiddelkerke",0.285401704237363,42,28
"1639","Kortenhoeff-NL","Raversijde4",0.373218433085387,42,32
"1640","Kortenhoeff-NL","SpanjaardduinenOostende",0.292317386502172,42,34
"1641","Kortenhoeff-NL","Zwinbosjes-grazed",0.316054041329714,42,37
"1642","Kortenhoeff-NL","Harchies",0.423436194059821,42,52
"1643","Kortenhoeff-NL","Lagland",0.38645632353073,42,53
"1644","Arendschot","Simliduinen",0.206130318259632,45,25
"1645","Arendschot","Cabour",0.154127813431435,45,5
"1646","Arendschot","Tropiflora",0.171646511840069,45,7
"1647","Arendschot","Westhoek vissersdorp",0.179781379967487,45,8
"1648","Arendschot","Geel-Bel",0.128026158339273,45,46
"1649","Arendschot","Karthuizerduinen",0.191778549726081,45,24
"1650","Arendschot","Oostvoordduinen",0.145018364908095,45,21
"1651","Arendschot","Astridlaan",0.172518714635879,45,19
"1652","Arendschot","Wetteren",0.354980693357461,45,41
"1653","Arendschot","Mt St Frieux",0.172214590387229,45,1
"1654","Arendschot","Sangatte",0.169297729936838,45,3
"1655","Arendschot","HB-Pylyserlaan",0.171192354507429,45,16
"1656","Arendschot","HB-Doornpanne",0.199865537781398,45,14
"1657","Arendschot","Witte Burg",0.156470365445399,45,18
"1658","Arendschot","Ter Yde IWVA",0.192654968784814,45,23
"1659","Arendschot","Veurne",0.164604241860071,45,6
"1660","Arendschot","Slack",0.146232225595931,45,2
"1661","Arendschot","HB-Noord",0.166412217199288,45,13
"1662","Arendschot","Belvedere",0.202520925581311,45,12
"1663","Arendschot","Westhoek NO",0.167440931139761,45,9
"1664","Arendschot","Westhoek Oost",0.19217939041888,45,10
"1665","Arendschot","Oosthoekduinen",0.175815757750359,45,11
"1666","Arendschot","Schipgatduinen",0.188615061780339,45,17
"1667","Arendschot","HB-Oost",0.149605143902546,45,15
"1668","Arendschot","Zwinbosjes",0.234899964971848,45,38
"1669","Arendschot","Ter Yde West",0.158327256675212,45,22
"1670","Arendschot","Plaatsduinen",0.15992165300465,45,20
"1671","Arendschot","Westhoek Zuid",0.156113812052306,45,4
"1672","Arendschot","Kopberg",0.171714902630184,45,47
"1673","Arendschot","Keiheuvel",0.279968823172579,45,48
"1674","Arendschot","Kortenhoeff-NL",0.388677188711188,45,42
"1675","Arendschot","Arendschot",0,45,45
"1676","Arendschot","Kalmthout",0.313354922164258,45,43
"1677","Arendschot","Hamont-Achel3",0.278825569601411,45,50
"1678","Arendschot","Hamont-Achel2",0.399167093704353,45,49
"1679","Arendschot","Hamont-Achel1",0.34806766956371,45,51
"1680","Arendschot","Vloethemveld-Zuid",0.178620076152808,45,40
"1681","Arendschot","Raversijde2",0.194189018836091,45,30
"1682","Arendschot","Vloethemveld-Noord",0.224834977092665,45,39
"1683","Arendschot","DuinbossenDeHaan",0.226374523152224,45,36
"1684","Arendschot","Raversijde1",0.233159418438739,45,29
"1685","Arendschot","Raversijde3",0.262791714100092,45,31
"1686","Arendschot","Bredene",0.191425545133953,45,35
"1687","Arendschot","Fort Napoleon",0.219878802895306,45,33
"1688","Arendschot","Averbode",0.192343555756686,45,44
"1689","Arendschot","Sint-Laureins2",0.206879974406128,45,27
"1690","Arendschot","Sint-Laureins1",0.228154455278554,45,26
"1691","Arendschot","WarandeduinenMiddelkerke",0.219684030482807,45,28
"1692","Arendschot","Raversijde4",0.306904346160479,45,32
"1693","Arendschot","SpanjaardduinenOostende",0.203498660868712,45,34
"1694","Arendschot","Zwinbosjes-grazed",0.191909517284922,45,37
"1695","Arendschot","Harchies",0.310784092829987,45,52
"1696","Arendschot","Lagland",0.196374278491447,45,53
"1697","Kalmthout","Simliduinen",0.15790878062085,43,25
"1698","Kalmthout","Cabour",0.206710478791466,43,5
"1699","Kalmthout","Tropiflora",0.166307554194402,43,7
"1700","Kalmthout","Westhoek vissersdorp",0.201995306133631,43,8
"1701","Kalmthout","Geel-Bel",0.211379690661252,43,46
"1702","Kalmthout","Karthuizerduinen",0.167437978634108,43,24
"1703","Kalmthout","Oostvoordduinen",0.187648429804254,43,21
"1704","Kalmthout","Astridlaan",0.182365639959102,43,19
"1705","Kalmthout","Wetteren",0.250977632747768,43,41
"1706","Kalmthout","Mt St Frieux",0.185009636799872,43,1
"1707","Kalmthout","Sangatte",0.204918430961612,43,3
"1708","Kalmthout","HB-Pylyserlaan",0.173480385649385,43,16
"1709","Kalmthout","HB-Doornpanne",0.184119992711497,43,14
"1710","Kalmthout","Witte Burg",0.183978912364879,43,18
"1711","Kalmthout","Ter Yde IWVA",0.181083773937778,43,23
"1712","Kalmthout","Veurne",0.157104671495147,43,6
"1713","Kalmthout","Slack",0.175220849874373,43,2
"1714","Kalmthout","HB-Noord",0.193016388028388,43,13
"1715","Kalmthout","Belvedere",0.188420011017892,43,12
"1716","Kalmthout","Westhoek NO",0.176876148142923,43,9
"1717","Kalmthout","Westhoek Oost",0.205574818941108,43,10
"1718","Kalmthout","Oosthoekduinen",0.149967015391956,43,11
"1719","Kalmthout","Schipgatduinen",0.212641056921003,43,17
"1720","Kalmthout","HB-Oost",0.155736591130462,43,15
"1721","Kalmthout","Zwinbosjes",0.20987708641299,43,38
"1722","Kalmthout","Ter Yde West",0.183733799011064,43,22
