"","locus","chi2","df","Pr.chi2","Pr.exact","pop"
"1","AGBro110",6.77201209829868,3,0.0795306839036448,0.093,"Simliduinen"
"2","AGBro111",36.8655045351474,10,5.97065808497499e-05,0,"Simliduinen"
"3","AGBro116",1.14291666666667,3,0.766725214768615,0.799,"Simliduinen"
"4","AGBro12",39.3839455782313,10,2.17436556658734e-05,0.008,"Simliduinen"
"5","AGBro138",1.41061224489796,1,0.234954783703343,0.32,"Simliduinen"
"6","AGBro144",11.3399943310658,21,0.955749812363943,0.832,"Simliduinen"
"7","AGBro153",2.91595641735919,6,0.819318898636846,0.683,"Simliduinen"
"8","AGBro16",0.0104123281965848,1,0.918724277407713,1,"Simliduinen"
"9","AGBro161",8.02469135802469,6,0.236299930988026,0.133,"Simliduinen"
"10","AGBro20",0.0475206611570248,1,0.827435078175869,1,"Simliduinen"
"11","AGBro218",0.268144620821455,1,0.604579100394568,1,"Simliduinen"
"12","AGBro227",24.7473958333333,15,0.0534404189565569,0.079,"Simliduinen"
"13","AGBro234",3.03308695563154,3,0.386551897806391,0.341,"Simliduinen"
"14","AGBro266",1.9888231426693,1,0.158463984539009,0.298,"Simliduinen"
"15","AGBro299",4.00838290968091,6,0.675541914386251,0.445,"Simliduinen"
"16","AGBro307",1.97215226305253e-31,1,1,1,"Simliduinen"
"17","AGBro32",1.22621878715814,3,0.746723074974008,0.811,"Simliduinen"
"18","AGBro337",1.81057098765432,1,0.178439749725281,0.373,"Simliduinen"
"19","AGBro35",9.64761248852158,1,0.00189597851944379,0.027,"Simliduinen"
"20","AGBro375",0.180555555555556,1,0.670896238995094,1,"Simliduinen"
"21","AGBro403",6.53838267333077,15,0.969218106142698,0.863,"Simliduinen"
"22","AGBro419",23.1593679138322,6,0.000744821782821314,0.007,"Simliduinen"
"23","AGBro467",27.5734011443102,21,0.152669938959891,0.043,"Simliduinen"
"24","AGBro480",3.2344,6,0.778904136568947,0.625,"Simliduinen"
"25","AGBro487",5.24861723727508,10,0.873963323143169,0.677,"Simliduinen"
"26","AGBro57",10.0974585171183,1,0.0014847394651214,0.015,"Simliduinen"
"27","AGBro76",5.8604,10,0.826852235426875,0.593,"Simliduinen"
"28","AGBro9",47.5751109807054,28,0.0119015568666103,0.187,"Simliduinen"
"29","AGBro110",5.12471655328798,3,0.162889286189885,0.225,"Cabour"
"30","AGBro111",7.37015121630506,6,0.287967471382592,0.286,"Cabour"
"31","AGBro116",7.36111111111111,6,0.288738458238926,0.153,"Cabour"
"32","AGBro12",1.60550964187328,6,0.952180483305846,1,"Cabour"
"33","AGBro138",2.7437641723356,1,0.0976345361407192,0.143,"Cabour"
"34","AGBro144",10.9333333333333,15,0.75730578264058,0.63,"Cabour"
"35","AGBro153",1.11111111111111,3,0.774392516971433,1,"Cabour"
"36","AGBro16",0,0,1,1,"Cabour"
"37","AGBro161",0.625,1,0.429195300440349,1,"Cabour"
"38","AGBro20",0,0,1,1,"Cabour"
"39","AGBro218",3.64152892561983,3,0.302864843204974,0.172,"Cabour"
"40","AGBro227",5.48429752066116,15,0.987171181678189,0.928,"Cabour"
"41","AGBro234",1.5625,3,0.667922260806265,0.543,"Cabour"
"42","AGBro266",3.53057199211045,3,0.316818628825731,0.274,"Cabour"
"43","AGBro299",5.32544378698225,6,0.502799970670564,0.475,"Cabour"
"44","AGBro307",0.4,1,0.527089256865538,1,"Cabour"
"45","AGBro32",1.7151311090705,1,0.1903209864388,0.519,"Cabour"
"46","AGBro337",0.4,1,0.527089256865538,0.563,"Cabour"
"47","AGBro35",0.0277008310249308,1,0.867814107693651,1,"Cabour"
"48","AGBro375",0.0978142736384495,1,0.754468526649911,1,"Cabour"
"49","AGBro403",8.64489795918367,10,0.566102549472983,0.698,"Cabour"
"50","AGBro419",2.6466049382716,6,0.851712945140634,0.757,"Cabour"
"51","AGBro467",21.8877551020408,21,0.406002747020551,0.425,"Cabour"
"52","AGBro480",2.975,6,0.811977997759934,0.834,"Cabour"
"53","AGBro487",5.91111111111111,6,0.433220876930602,0.446,"Cabour"
"54","AGBro57",10,1,0.0015654022580025,0.007,"Cabour"
"55","AGBro76",1.25,6,0.974343069100974,0.889,"Cabour"
"56","AGBro9",15.2777777777778,21,0.808760064787487,0.876,"Cabour"
"57","AGBro110",7.77508517456569,3,0.050896069679205,0.03,"Tropiflora"
"58","AGBro111",44.0982084155161,15,0.000106137924888228,0,"Tropiflora"
"59","AGBro116",0.77859410430839,3,0.854579888983668,0.904,"Tropiflora"
"60","AGBro12",5.41347633136095,6,0.491975326751942,0.436,"Tropiflora"
"61","AGBro138",0.543544501133787,1,0.460967471136303,0.601,"Tropiflora"
"62","AGBro144",20.5319387755102,21,0.487827319541435,0.294,"Tropiflora"
"63","AGBro153",0.80716049382716,6,0.991880299039713,1,"Tropiflora"
"64","AGBro16",0,0,1,1,"Tropiflora"
"65","AGBro161",6.09355804388548,6,0.412791745353779,0.243,"Tropiflora"
"66","AGBro20",0,0,1,1,"Tropiflora"
"67","AGBro218",1.64980074870185,3,0.648151281313354,0.504,"Tropiflora"
"68","AGBro227",1.97353497164461,21,0.999999970225379,1,"Tropiflora"
"69","AGBro234",4.06371231960458,3,0.254666027876379,0.299,"Tropiflora"
"70","AGBro266",0.20994477082886,1,0.64681069549982,0.61,"Tropiflora"
"71","AGBro299",3.6656,6,0.721822705533854,0.404,"Tropiflora"
"72","AGBro307",3.38059171597633,1,0.0659683672942127,0.065,"Tropiflora"
"73","AGBro32",1.12345679012346,3,0.771414750725286,0.866,"Tropiflora"
"74","AGBro337",4.31572557636975,6,0.634032845205276,0.482,"Tropiflora"
"75","AGBro35",10.7301587301587,1,0.00105403404578475,0.001,"Tropiflora"
"76","AGBro375",0.860694898869721,3,0.834901148736865,0.732,"Tropiflora"
"77","AGBro403",10.884046354268,15,0.760769978050513,0.457,"Tropiflora"
"78","AGBro419",18.8000520833333,6,0.00451498432329578,0.002,"Tropiflora"
"79","AGBro467",16.8060759529869,21,0.722792500638036,0.839,"Tropiflora"
"80","AGBro480",6.61111111111111,6,0.358311971573589,0.503,"Tropiflora"
"81","AGBro487",6.96158736368527,6,0.324414204292514,0.165,"Tropiflora"
"82","AGBro57",4.86111111111111,1,0.0274686403856814,0.061,"Tropiflora"
"83","AGBro76",13.2964899458406,10,0.207563916503675,0.101,"Tropiflora"
"84","AGBro9",36.3203571428571,36,0.453725220395,0.265,"Tropiflora"
"85","AGBro110",7.16967975206612,3,0.0666817127905649,0.05,"Westhoek vissersdorp"
"86","AGBro111",16.1037087427564,15,0.375192793883781,0.155,"Westhoek vissersdorp"
"87","AGBro116",1.595,3,0.660524066905451,0.542,"Westhoek vissersdorp"
"88","AGBro12",25.0573152965661,6,0.00033321070999448,0.042,"Westhoek vissersdorp"
"89","AGBro138",1.25222222222222,1,0.263128468955199,0.258,"Westhoek vissersdorp"
"90","AGBro144",6.84884195490256,15,0.961709229252519,0.887,"Westhoek vissersdorp"
"91","AGBro153",19.4868998628258,6,0.00341568224560285,0.034,"Westhoek vissersdorp"
"92","AGBro16",0.0498866213151927,3,0.997080526285327,1,"Westhoek vissersdorp"
"93","AGBro161",0.0953366853987973,3,0.9923911065521,1,"Westhoek vissersdorp"
"94","AGBro20",0,0,1,1,"Westhoek vissersdorp"
"95","AGBro218",0.583333333333333,1,0.445008718746736,0.673,"Westhoek vissersdorp"
"96","AGBro227",2.5530303030303,6,0.862486159673933,0.601,"Westhoek vissersdorp"
"97","AGBro234",4.45023413704732,3,0.216772475874931,0.128,"Westhoek vissersdorp"
"98","AGBro266",0.195117728531856,1,0.658690876630999,0.51,"Westhoek vissersdorp"
"99","AGBro299",22.364898989899,6,0.00103963189237977,0.067,"Westhoek vissersdorp"
"100","AGBro307",0.713784190424752,1,0.398190407570257,0.42,"Westhoek vissersdorp"
"101","AGBro32",1.08695652173913,1,0.29714653034847,0.396,"Westhoek vissersdorp"
"102","AGBro337",1.67472915091963,1,0.195626299167368,0.211,"Westhoek vissersdorp"
"103","AGBro35",0.615867768595041,1,0.432587006810629,0.539,"Westhoek vissersdorp"
"104","AGBro375",1.17914672216441,3,0.758010010372388,0.683,"Westhoek vissersdorp"
"105","AGBro403",25.7839002267574,21,0.214809029555451,0.162,"Westhoek vissersdorp"
"106","AGBro419",15.8953431825177,6,0.0143268633289201,0.033,"Westhoek vissersdorp"
"107","AGBro467",17.3268042903436,21,0.691115581635602,0.686,"Westhoek vissersdorp"
"108","AGBro480",4.47505752794214,6,0.612668762463414,0.347,"Westhoek vissersdorp"
"109","AGBro487",7.60942222222222,6,0.268136602095104,0.078,"Westhoek vissersdorp"
"110","AGBro57",16.2832149155959,1,5.45449851517832e-05,0.001,"Westhoek vissersdorp"
"111","AGBro76",5.91756232686981,6,0.432487965064271,0.303,"Westhoek vissersdorp"
"112","AGBro9",43.0938224701645,28,0.0340852653386132,0.002,"Westhoek vissersdorp"
"113","AGBro110",6.34852001885395,6,0.385301634113476,0.532,"Geel-Bel"
"114","AGBro111",2.5426617226051,6,0.863662918590033,0.698,"Geel-Bel"
"115","AGBro116",0.663793839976078,3,0.881685116578594,0.719,"Geel-Bel"
"116","AGBro12",47.0180425466789,28,0.013639058802992,0,"Geel-Bel"
"117","AGBro138",0.0344444444444445,3,0.998317270561979,1,"Geel-Bel"
"118","AGBro144",1.42172640254086,6,0.964523446787094,0.9,"Geel-Bel"
"119","AGBro153",0.680384087791495,3,0.877807821623154,1,"Geel-Bel"
"120","AGBro16",5.49690098261527,6,0.481831342264053,0.414,"Geel-Bel"
"121","AGBro161",2.59433009528953,3,0.458484421581505,0.417,"Geel-Bel"
"122","AGBro20",0.147443519619501,1,0.700990492241684,1,"Geel-Bel"
"123","AGBro218",8.112,1,0.00439731842964064,0.016,"Geel-Bel"
"124","AGBro227",2.00680272108844,6,0.919071894805255,0.818,"Geel-Bel"
"125","AGBro234",5.88561440771716,3,0.117309906980343,0.139,"Geel-Bel"
"126","AGBro266",0.732872960148142,3,0.865445994444452,0.803,"Geel-Bel"
"127","AGBro299",1.97792653061225,3,0.577000753127424,0.364,"Geel-Bel"
"128","AGBro307",8.40296908478727,6,0.210041716309875,0.014,"Geel-Bel"
"129","AGBro32",5.51743764172336,3,0.137599365412047,0.084,"Geel-Bel"
"130","AGBro337",0.186016628873772,3,0.979814485718083,1,"Geel-Bel"
"131","AGBro35",12.3411281179138,1,0.000443087180105217,0.002,"Geel-Bel"
"132","AGBro375",0.0890443846383871,1,0.765395555872412,1,"Geel-Bel"
"133","AGBro403",26.6187603930461,21,0.183831209987035,0.125,"Geel-Bel"
"134","AGBro419",1.24716553287982,3,0.741715694207728,0.597,"Geel-Bel"
"135","AGBro467",11.6941027514,15,0.702019939115474,0.71,"Geel-Bel"
"136","AGBro480",5.78231292517007,3,0.122695080140099,0.112,"Geel-Bel"
"137","AGBro487",2.18108419838524,6,0.902313582286888,0.663,"Geel-Bel"
"138","AGBro57",16.0635550516503,1,6.12515810228809e-05,0,"Geel-Bel"
"139","AGBro76",2.28694442874103,3,0.515026620838001,0.394,"Geel-Bel"
"140","AGBro9",13.0120794108889,15,0.601364888559881,0.547,"Geel-Bel"
"141","AGBro110",3.28928564116214,3,0.349136670130004,0.237,"Karthuizerduinen"
"142","AGBro111",13.4497041420118,10,0.199603380935454,0.18,"Karthuizerduinen"
"143","AGBro116",9.17301611351119,6,0.164079029999473,0.156,"Karthuizerduinen"
"144","AGBro12",6.25873961218837,10,0.793076759704107,0.622,"Karthuizerduinen"
"145","AGBro138",0.72,1,0.396143909152074,0.387,"Karthuizerduinen"
"146","AGBro144",14.06,21,0.86700825107808,0.681,"Karthuizerduinen"
"147","AGBro153",8,6,0.238103305553544,0.112,"Karthuizerduinen"
"148","AGBro16",0.148760330578512,1,0.699722856696672,1,"Karthuizerduinen"
"149","AGBro161",8.81910034602076,6,0.184010251592659,0.203,"Karthuizerduinen"
"150","AGBro20",0.0166493236212279,1,0.897332123936804,1,"Karthuizerduinen"
"151","AGBro218",0.208757396449704,1,0.6477430919824,1,"Karthuizerduinen"
"152","AGBro227",1.46938775510204,10,0.999027523159947,1,"Karthuizerduinen"
"153","AGBro234",2.57703191469425,3,0.461530384227927,0.49,"Karthuizerduinen"
"154","AGBro266",0.0229591836734693,1,0.879563262248419,1,"Karthuizerduinen"
"155","AGBro299",2.66272189349112,6,0.849830475080663,1,"Karthuizerduinen"
"156","AGBro307",6.05566404724336,1,0.0138617618341729,0.022,"Karthuizerduinen"
"157","AGBro32",1.44618055555556,1,0.229141804808419,0.33,"Karthuizerduinen"
"158","AGBro337",10.125,1,0.00146271658668118,0.001,"Karthuizerduinen"
"159","AGBro35",0.515450361604208,1,0.472788907323068,0.45,"Karthuizerduinen"
"160","AGBro375",0.18,1,0.671373240540873,0.634,"Karthuizerduinen"
"161","AGBro403",11.7535537190083,10,0.301888829468998,0.119,"Karthuizerduinen"
"162","AGBro419",10.3100920447074,6,0.112186217154536,0.04,"Karthuizerduinen"
"163","AGBro467",12.9820205768258,21,0.90925240395467,0.93,"Karthuizerduinen"
"164","AGBro480",7.17672652075101,6,0.304812549310258,0.189,"Karthuizerduinen"
"165","AGBro487",3.12173553719008,6,0.793420003726973,0.615,"Karthuizerduinen"
"166","AGBro57",5.46466520492494,1,0.0194047713801572,0.023,"Karthuizerduinen"
"167","AGBro76",2.00107109879963,6,0.919600067748187,0.923,"Karthuizerduinen"
"168","AGBro9",34.5408163265306,21,0.0316881001536287,0.043,"Karthuizerduinen"
"169","AGBro110",1.20043537414966,3,0.75289989284253,0.692,"Oostvoordduinen"
"170","AGBro111",23.5091536561856,15,0.0739116374053462,0.284,"Oostvoordduinen"
"171","AGBro116",3.6375,6,0.725595079354973,0.704,"Oostvoordduinen"
"172","AGBro12",18.073224852071,21,0.644365746368809,0.341,"Oostvoordduinen"
"173","AGBro138",3.03719008264463,1,0.0813766658991367,0.146,"Oostvoordduinen"
"174","AGBro144",36.2712452306625,21,0.0203795948224503,0.012,"Oostvoordduinen"
"175","AGBro153",0.345619508957658,3,0.951232234607497,0.84,"Oostvoordduinen"
"176","AGBro16",0.00861821315713876,1,0.926035175955472,1,"Oostvoordduinen"
"177","AGBro161",1.67146479893733,6,0.94730290609895,0.862,"Oostvoordduinen"
"178","AGBro20",0.159122085048011,1,0.68996608098297,1,"Oostvoordduinen"
"179","AGBro218",1.27370088192742,1,0.259073543456612,0.287,"Oostvoordduinen"
"180","AGBro227",13.5897435897436,21,0.886568404854686,0.592,"Oostvoordduinen"
"181","AGBro234",2.61851130281935,3,0.454253514664924,0.313,"Oostvoordduinen"
"182","AGBro266",1.97353497164461,3,0.577917750643485,0.628,"Oostvoordduinen"
"183","AGBro299",6.56685195146734,6,0.362765870286918,0.458,"Oostvoordduinen"
"184","AGBro307",4.78399556545958,1,0.0287253960748527,0.033,"Oostvoordduinen"
"185","AGBro32",0.00306091215182124,1,0.955879138561155,1,"Oostvoordduinen"
"186","AGBro337",1.13070080103047,1,0.287625906134712,0.406,"Oostvoordduinen"
"187","AGBro35",9.74585171182525,1,0.00179727838994082,0.003,"Oostvoordduinen"
"188","AGBro375",0.723797502146361,1,0.394901077663454,0.654,"Oostvoordduinen"
"189","AGBro403",9.13444897959183,15,0.870383176261122,0.669,"Oostvoordduinen"
"190","AGBro419",45.1859504132231,10,2.01300829472117e-06,0.008,"Oostvoordduinen"
"191","AGBro467",29.2016360263114,21,0.109244131348805,0.198,"Oostvoordduinen"
"192","AGBro480",9.6419982698962,6,0.140560516922403,0.082,"Oostvoordduinen"
"193","AGBro487",16.0449942610789,6,0.0135144920876036,0.006,"Oostvoordduinen"
"194","AGBro57",7.95133717424314,1,0.00480518600122559,0.027,"Oostvoordduinen"
"195","AGBro76",4.05468829711254,10,0.944846169184245,0.93,"Oostvoordduinen"
"196","AGBro9",48.3889045057876,36,0.0812929073677899,0.055,"Oostvoordduinen"
"197","AGBro110",8.31024930747923,3,0.0400166197852698,0.023,"Astridlaan"
"198","AGBro111",34.5335455058775,21,0.031745710936656,0.062,"Astridlaan"
"199","AGBro116",3.87881081174052,3,0.274851235614574,0.44,"Astridlaan"
"200","AGBro12",20.8022222222222,15,0.143268295724317,0.03,"Astridlaan"
"201","AGBro138",0.615867768595041,1,0.432587006810629,0.565,"Astridlaan"
"202","AGBro144",21.9437037037037,21,0.402760262121265,0.103,"Astridlaan"
"203","AGBro153",3.92387543252595,3,0.269802404547371,0.089,"Astridlaan"
"204","AGBro16",0.0108646446355817,1,0.91698396542375,1,"Astridlaan"
"205","AGBro161",6.31094798399508,6,0.389273832851237,0.116,"Astridlaan"
"206","AGBro20",0.0118983234180638,1,0.913139485029861,1,"Astridlaan"
"207","AGBro218",2.64412070759625,1,0.10393364909645,0.275,"Astridlaan"
"208","AGBro227",15.3333333333333,15,0.427683781289738,0.188,"Astridlaan"
"209","AGBro234",10.4908424908425,3,0.0148231466489581,0.003,"Astridlaan"
"210","AGBro266",1.16852644294752,3,0.760562439641615,0.74,"Astridlaan"
"211","AGBro299",3.70516822754076,6,0.716502639531935,0.683,"Astridlaan"
"212","AGBro307",0.00428241928190628,1,0.947823520691698,1,"Astridlaan"
"213","AGBro32",0.0418180440775887,1,0.837967006355435,1,"Astridlaan"
"214","AGBro337",0.631438353301491,1,0.426828206874243,0.653,"Astridlaan"
"215","AGBro35",7.40740740740741,1,0.00649558625717905,0.01,"Astridlaan"
"216","AGBro375",3.74380340371443,1,0.0530036658164784,0.057,"Astridlaan"
"217","AGBro403",25.0345822929586,21,0.245669395744607,0.46,"Astridlaan"
"218","AGBro419",16.8066128412149,6,0.0100208741679925,0.011,"Astridlaan"
"219","AGBro467",17.6767346938775,21,0.6693593779073,0.262,"Astridlaan"
"220","AGBro480",5.96722222222222,6,0.426871888373831,0.161,"Astridlaan"
"221","AGBro487",5.00063492063492,6,0.543731684938523,0.468,"Astridlaan"
"222","AGBro57",0.0118983234180638,1,0.913139485029861,1,"Astridlaan"
"223","AGBro76",7.16383882638928,6,0.30596102215329,0.209,"Astridlaan"
"224","AGBro9",21.2570247933884,36,0.975765586085718,0.942,"Astridlaan"
"225","AGBro110",2.87487215909091,3,0.411322466238666,0.458,"Wetteren"
"226","AGBro111",2.80194444444445,10,0.985708293496248,1,"Wetteren"
"227","AGBro116",0.000696847366397534,1,0.978939995683789,1,"Wetteren"
"228","AGBro12",12.2522447687987,3,0.0065671841577537,0.073,"Wetteren"
"229","AGBro138",1.90664036817883,1,0.16733693002043,0.265,"Wetteren"
"230","AGBro144",9.18512110726644,10,0.514629777854555,0.652,"Wetteren"
"231","AGBro153",4.54547819506196,3,0.208269431557126,0.323,"Wetteren"
"232","AGBro16",0,0,1,1,"Wetteren"
"233","AGBro161",2.72273879966188,6,0.842754174904017,0.475,"Wetteren"
"234","AGBro20",0,0,1,1,"Wetteren"
"235","AGBro218",5.1358024691358,3,0.162118861964493,0.172,"Wetteren"
"236","AGBro227",0.541182385473043,3,0.909755015913397,0.851,"Wetteren"
"237","AGBro234",3.70567997947311,3,0.295049391422172,0.421,"Wetteren"
"238","AGBro266",0.269127258746636,1,0.603917816119492,1,"Wetteren"
"239","AGBro299",0.0369897959183674,3,0.998128768729593,1,"Wetteren"
"240","AGBro307",0.165680473372781,1,0.68397959170377,1,"Wetteren"
"241","AGBro32",1.08,1,0.29869755599497,0.623,"Wetteren"
"242","AGBro337",2.72262396694215,3,0.436396269713104,0.398,"Wetteren"
"243","AGBro35",10.1883673469388,1,0.00141329393300282,0.005,"Wetteren"
"244","AGBro375",0.0254104076497898,1,0.873348678903374,1,"Wetteren"
"245","AGBro403",0.159122085048011,3,0.983901803741395,1,"Wetteren"
"246","AGBro419",20.5373715521904,6,0.00222069885488152,0.022,"Wetteren"
"247","AGBro467",7.54271740202067,10,0.673405882824448,0.581,"Wetteren"
"248","AGBro480",13.2733564013841,3,0.0040812471655991,0.065,"Wetteren"
"249","AGBro487",1.58823529411765,3,0.662060320252578,0.485,"Wetteren"
"250","AGBro57",11.7500098888493,1,0.000608429149046019,0.062,"Wetteren"
"251","AGBro76",2.44397928994083,3,0.485500399535926,0.648,"Wetteren"
"252","AGBro9",14.5296788532678,10,0.150172780040223,0.221,"Wetteren"
"253","AGBro110",0.596491228070176,3,0.89723515473319,0.857,"Mt St Frieux"
"254","AGBro111",17.6198830409357,10,0.0617243411508458,0.011,"Mt St Frieux"
"255","AGBro116",3.23,10,0.975481429299444,0.889,"Mt St Frieux"
"256","AGBro12",23.1619834710744,21,0.335402937890696,0.492,"Mt St Frieux"
"257","AGBro138",0.294145129435749,1,0.587576396813677,0.495,"Mt St Frieux"
"258","AGBro144",12.6350877192982,10,0.244795937075203,0.214,"Mt St Frieux"
"259","AGBro153",2.33404444444445,3,0.506030287109941,0.376,"Mt St Frieux"
"260","AGBro16",0.436179981634527,3,0.932671204486543,1,"Mt St Frieux"
"261","AGBro161",2.86809917355372,3,0.412411918960812,0.446,"Mt St Frieux"
"262","AGBro20",0.0138787436084733,1,0.906219727573062,1,"Mt St Frieux"
"263","AGBro218",0.459753086419753,1,0.497739391162827,0.672,"Mt St Frieux"
"264","AGBro227",0.968782518210198,3,0.808805050431357,1,"Mt St Frieux"
"265","AGBro234",2.67282604934427,3,0.444864992255043,0.296,"Mt St Frieux"
"266","AGBro266",4.93652501344809,3,0.176504538910153,0.08,"Mt St Frieux"
"267","AGBro299",1.1875,6,0.977497622969213,1,"Mt St Frieux"
"268","AGBro307",5.80610475199445,3,0.121434297948612,0.213,"Mt St Frieux"
"269","AGBro32",1.76542017201358,3,0.6224886459474,0.662,"Mt St Frieux"
"270","AGBro337",0.058641975308642,1,0.808655372639763,1,"Mt St Frieux"
"271","AGBro35",11.2562350780533,1,0.000793560028131135,0.02,"Mt St Frieux"
"272","AGBro375",0.051985798816568,1,0.819643173831322,1,"Mt St Frieux"
"273","AGBro403",23.1683673469388,28,0.724568698292412,0.501,"Mt St Frieux"
"274","AGBro419",3.11842105263158,3,0.373724900470423,0.4,"Mt St Frieux"
"275","AGBro467",16.8044444444444,28,0.952352344183539,0.981,"Mt St Frieux"
"276","AGBro480",1.56876376759518,3,0.666492979332391,0.585,"Mt St Frieux"
"277","AGBro487",5.11495194156094,6,0.529156593122802,0.421,"Mt St Frieux"
"278","AGBro57",1.96301020408163,1,0.161191748132014,0.168,"Mt St Frieux"
"279","AGBro76",3.36199183673469,6,0.762231248516056,0.613,"Mt St Frieux"
"280","AGBro9",30.6668244575937,28,0.332072126161861,0.601,"Mt St Frieux"
"281","AGBro110",7.65432098765432,3,0.0537230911629796,0.083,"Sangatte"
"282","AGBro111",11.95,15,0.682809676325727,0.299,"Sangatte"
"283","AGBro116",1.40408163265306,6,0.965609652806413,0.757,"Sangatte"
"284","AGBro12",5.06460572394638,10,0.886820685277552,0.628,"Sangatte"
"285","AGBro138",0,0,1,1,"Sangatte"
"286","AGBro144",12.8458049886621,15,0.614206619025326,0.219,"Sangatte"
"287","AGBro153",8.63431952662722,6,0.195212007041198,0.129,"Sangatte"
"288","AGBro16",13.75,6,0.0325569482552025,0.067,"Sangatte"
"289","AGBro161",1.48989104635534,3,0.684605429324024,0.621,"Sangatte"
"290","AGBro20",0.246913580246914,1,0.619256754176862,1,"Sangatte"
"291","AGBro218",1.68888888888889,3,0.63940686897266,0.457,"Sangatte"
"292","AGBro227",8.35555555555556,10,0.59414975279154,0.338,"Sangatte"
"293","AGBro234",1.50793650793651,3,0.680439803591365,0.924,"Sangatte"
"294","AGBro266",0.032,1,0.858027656987521,1,"Sangatte"
"295","AGBro299",22.8449905482042,6,0.000850092557655224,0.046,"Sangatte"
"296","AGBro307",1.10586011342155,3,0.775659620583951,0.811,"Sangatte"
"297","AGBro32",0.314100509546641,1,0.575174781853156,1,"Sangatte"
"298","AGBro337",0.330381973447588,1,0.565434254795025,1,"Sangatte"
"299","AGBro35",4.61797942317423,1,0.031638486879946,0.057,"Sangatte"
"300","AGBro375",4.78844970414201,3,0.187959679827566,0.195,"Sangatte"
"301","AGBro403",13.5533333333333,21,0.888010606686548,0.88,"Sangatte"
"302","AGBro419",0.259397876797778,3,0.967474548777022,0.85,"Sangatte"
"303","AGBro467",15.5742749653006,28,0.971713318848119,0.878,"Sangatte"
"304","AGBro480",3.72028316405048,6,0.714468113095982,0.654,"Sangatte"
"305","AGBro487",2.82775855440215,6,0.830133716636723,0.739,"Sangatte"
"306","AGBro57",20,1,7.74421643101597e-06,0,"Sangatte"
"307","AGBro76",1.86666666666667,6,0.931543574324279,0.71,"Sangatte"
"308","AGBro9",28.7210884353741,36,0.800531550114582,0.707,"Sangatte"
"309","AGBro110",5.5979652215916,6,0.469696239312474,0.247,"HB-Pylyserlaan"
"310","AGBro111",8.601108033241,6,0.197285204548299,0.26,"HB-Pylyserlaan"
"311","AGBro116",5.82514487276392,3,0.120434224032725,0.082,"HB-Pylyserlaan"
