"","locus","chi2","df","Pr.chi2","Pr.exact","pop"
"1338","AGBro419",1.62666666666667,3,0.653358560938412,0.647,"Astridlaan2020"
"1339","AGBro467",8.05777777777778,10,0.623193200522531,0.071,"Astridlaan2020"
"1340","AGBro480",1.21527777777778,1,0.270289384801699,0.467,"Astridlaan2020"
"1341","AGBro487",2.22222222222222,3,0.527584560391791,1,"Astridlaan2020"
"1342","AGBro57",0,0,1,1,"Astridlaan2020"
"1343","AGBro76",8.25,6,0.22035389106523,0.209,"Astridlaan2020"
"1344","AGBro9",17.6944444444444,21,0.66825002586141,0.404,"Astridlaan2020"
"1345","AGBro110",0.72,3,0.868489968180646,1,"Karthuizerduinen2020"
"1346","AGBro111",14.6875,10,0.143877184332808,0.018,"Karthuizerduinen2020"
"1347","AGBro116",6.29591836734694,6,0.390870480313714,0.271,"Karthuizerduinen2020"
"1348","AGBro12",6.44214876033058,6,0.375522862441698,0.354,"Karthuizerduinen2020"
"1349","AGBro138",1.14795918367347,1,0.283976771750912,0.337,"Karthuizerduinen2020"
"1350","AGBro144",12.4444444444444,15,0.645124185010355,0.608,"Karthuizerduinen2020"
"1351","AGBro153",3.55621301775148,3,0.313544330526961,0.244,"Karthuizerduinen2020"
"1352","AGBro16",0.36,1,0.548506235500147,1,"Karthuizerduinen2020"
"1353","AGBro161",0.677685950413223,3,0.878439461432762,1,"Karthuizerduinen2020"
"1354","AGBro20",0.0355555555555556,1,0.850436268312347,1,"Karthuizerduinen2020"
"1355","AGBro218",1.14795918367347,1,0.283976771750912,0.352,"Karthuizerduinen2020"
"1356","AGBro227",1.33136094674556,10,0.99937163566005,1,"Karthuizerduinen2020"
"1357","AGBro234",4.83950617283951,1,0.0278148590848766,0.146,"Karthuizerduinen2020"
"1358","AGBro266",3.24,1,0.0718606382258519,0.201,"Karthuizerduinen2020"
"1359","AGBro299",1.33136094674556,3,0.721699921496865,1,"Karthuizerduinen2020"
"1360","AGBro307",1.74222222222222,1,0.18685750266304,0.21,"Karthuizerduinen2020"
"1361","AGBro32",0.888888888888889,1,0.34577858615116,0.362,"Karthuizerduinen2020"
"1362","AGBro337",9,1,0.00269979606326021,0.004,"Karthuizerduinen2020"
"1363","AGBro35",0.0414201183431953,1,0.838729137404802,1,"Karthuizerduinen2020"
"1364","AGBro375",2.7225,1,0.098942936067296,0.164,"Karthuizerduinen2020"
"1365","AGBro403",12.75,10,0.237987439804076,0.284,"Karthuizerduinen2020"
"1366","AGBro419",12.02,6,0.0615241133873859,0.011,"Karthuizerduinen2020"
"1367","AGBro467",13,15,0.602297939222804,0.627,"Karthuizerduinen2020"
"1368","AGBro480",1.33586776859504,3,0.720634050089013,1,"Karthuizerduinen2020"
"1369","AGBro487",3.875,6,0.693587733759927,0.526,"Karthuizerduinen2020"
"1370","AGBro57",3.57142857142857,1,0.058781721355359,0.122,"Karthuizerduinen2020"
"1371","AGBro76",0.64,3,0.887217281585166,1,"Karthuizerduinen2020"
"1372","AGBro9",25.625,21,0.221109931940415,0.02,"Karthuizerduinen2020"
"1373","AGBro110",3.71,3,0.294529623854096,0.203,"Belvedere2020"
"1374","AGBro111",6.25333333333333,10,0.793549098053524,0.857,"Belvedere2020"
"1375","AGBro116",1.73015873015873,3,0.630249765605272,0.433,"Belvedere2020"
"1376","AGBro12",4.66326530612245,3,0.198181573965456,0.077,"Belvedere2020"
"1377","AGBro138",2,1,0.157299207050285,0.212,"Belvedere2020"
"1378","AGBro144",26.88,10,0.0027206174641542,0,"Belvedere2020"
"1379","AGBro153",14,3,0.00290515277426739,0.003,"Belvedere2020"
"1380","AGBro16",0,0,1,1,"Belvedere2020"
"1381","AGBro161",3.5175,3,0.31849951222998,0.09,"Belvedere2020"
"1382","AGBro20",0.0414201183431953,1,0.838729137404802,1,"Belvedere2020"
"1383","AGBro218",0.129586776859504,1,0.718860868049951,1,"Belvedere2020"
"1384","AGBro227",16.0473372781065,6,0.0135021321180876,0.196,"Belvedere2020"
"1385","AGBro234",4.16571428571429,3,0.244117030919207,0.258,"Belvedere2020"
"1386","AGBro266",2.29142857142857,3,0.514164953682511,0.715,"Belvedere2020"
"1387","AGBro299",4.01333333333333,3,0.260027965574266,0.222,"Belvedere2020"
"1388","AGBro307",4.02247933884298,1,0.0448976647407602,0.085,"Belvedere2020"
"1389","AGBro32",1.74222222222222,1,0.18685750266304,0.218,"Belvedere2020"
"1390","AGBro337",0.453514739229025,1,0.500670569296129,0.521,"Belvedere2020"
"1391","AGBro35",0,0,1,1,"Belvedere2020"
"1392","AGBro375",2,1,0.157299207050285,0.203,"Belvedere2020"
"1393","AGBro403",30,21,0.091988007223794,0.024,"Belvedere2020"
"1394","AGBro419",10.5555555555556,6,0.103122728740714,0.13,"Belvedere2020"
"1395","AGBro467",12.4,10,0.259177368902946,0.484,"Belvedere2020"
"1396","AGBro480",2.66666666666667,6,0.849368556150675,0.707,"Belvedere2020"
"1397","AGBro487",9.38888888888889,3,0.0245432529573242,0.046,"Belvedere2020"
"1398","AGBro57",0,0,1,1,"Belvedere2020"
"1399","AGBro76",0.888888888888889,3,0.82810831458754,1,"Belvedere2020"
"1400","AGBro9",10.6666666666667,10,0.384070375846731,0.304,"Belvedere2020"
"1401","AGBro110",4,3,0.261464129949111,0.147,"HB-Noord2020"
"1402","AGBro111",10.3469387755102,6,0.110781632228411,0.044,"HB-Noord2020"
"1403","AGBro116",4.31777777777778,6,0.63375675982691,0.612,"HB-Noord2020"
"1404","AGBro12",0.45,3,0.92973056726882,1,"HB-Noord2020"
"1405","AGBro138",2.25,1,0.133614402537715,0.172,"HB-Noord2020"
"1406","AGBro144",18.315,15,0.246467355307326,0.329,"HB-Noord2020"
"1407","AGBro153",4.97520661157025,3,0.17362166652786,0.087,"HB-Noord2020"
"1408","AGBro16",0,0,1,1,"HB-Noord2020"
"1409","AGBro161",0.677685950413223,3,0.878439461432762,1,"HB-Noord2020"
"1410","AGBro20",0,0,1,1,"HB-Noord2020"
"1411","AGBro218",0.734693877551021,1,0.391365938307552,1,"HB-Noord2020"
"1412","AGBro227",9.4792899408284,6,0.148362888816167,0.145,"HB-Noord2020"
"1413","AGBro234",0.688979591836735,3,0.875792948555309,0.882,"HB-Noord2020"
"1414","AGBro266",0.888888888888889,1,0.34577858615116,0.389,"HB-Noord2020"
"1415","AGBro299",4.54591836734694,6,0.603221962732308,0.44,"HB-Noord2020"
"1416","AGBro307",4.70556213017751,1,0.0300651682340608,0.054,"HB-Noord2020"
"1417","AGBro32",4.26857142857143,3,0.233885627410337,0.239,"HB-Noord2020"
"1418","AGBro337",1.1025,1,0.293718112751792,0.56,"HB-Noord2020"
"1419","AGBro35",0.257751479289941,1,0.611669143863938,1,"HB-Noord2020"
"1420","AGBro375",0.140625,1,0.707660466654553,1,"HB-Noord2020"
"1421","AGBro403",20.3216326530612,15,0.159938565128766,0.129,"HB-Noord2020"
"1422","AGBro419",3.94214876033058,3,0.267779160499714,0.442,"HB-Noord2020"
"1423","AGBro467",15.7959183673469,15,0.39574325506492,0.45,"HB-Noord2020"
"1424","AGBro480",1.77777777777778,3,0.619782638587719,0.671,"HB-Noord2020"
"1425","AGBro487",13.4489795918367,6,0.0364350213114676,0.046,"HB-Noord2020"
"1426","AGBro57",8,1,0.00467773498104729,0.014,"HB-Noord2020"
"1427","AGBro76",8.4825,3,0.037024577687208,0.113,"HB-Noord2020"
"1428","AGBro9",20.5,21,0.489818242998341,0.23,"HB-Noord2020"
"1429","AGBro110",4.86111111111111,10,0.900260605829456,0.941,"Bredene2020"
"1430","AGBro111",22.5102040816327,10,0.0127062536660687,0.039,"Bredene2020"
"1431","AGBro116",0,1,1,1,"Bredene2020"
"1432","AGBro12",18.4792899408284,10,0.0473972033736257,0.271,"Bredene2020"
"1433","AGBro138",2.25,1,0.133614402537715,0.172,"Bredene2020"
"1434","AGBro144",21.4540816326531,15,0.122937775770702,0.005,"Bredene2020"
"1435","AGBro153",4.08979591836735,3,0.251929623288908,0.13,"Bredene2020"
"1436","AGBro16",0.0277008310249308,1,0.867814107693651,1,"Bredene2020"
"1437","AGBro161",2.7225,1,0.098942936067296,0.157,"Bredene2020"
"1438","AGBro20",2.32047750229568,1,0.127680826158545,0.218,"Bredene2020"
"1439","AGBro218",5.28402766065104,1,0.0215219067408339,0.045,"Bredene2020"
"1440","AGBro227",0.311418685121107,3,0.957866822244294,1,"Bredene2020"
"1441","AGBro234",0.771604938271605,3,0.856245995329082,1,"Bredene2020"
"1442","AGBro266",2.7225,1,0.098942936067296,0.182,"Bredene2020"
"1443","AGBro299",3.5175,3,0.31849951222998,0.098,"Bredene2020"
"1444","AGBro307",7,1,0.00815097159350264,0.017,"Bredene2020"
"1445","AGBro32",0.4,1,0.527089256865538,0.58,"Bredene2020"
"1446","AGBro337",5.3265306122449,3,0.14939009423846,0.362,"Bredene2020"
"1447","AGBro35",0,0,1,1,"Bredene2020"
"1448","AGBro375",6,1,0.0143058784354296,0.022,"Bredene2020"
"1449","AGBro403",19.2592592592593,10,0.0370906132982944,0.121,"Bredene2020"
"1450","AGBro419",0.453514739229025,1,0.500670569296129,0.535,"Bredene2020"
"1451","AGBro467",14.4444444444444,10,0.153667026903076,0.148,"Bredene2020"
"1452","AGBro480",3.55621301775148,3,0.313544330526961,0.248,"Bredene2020"
"1453","AGBro487",5.98958333333333,3,0.112118119844191,0.297,"Bredene2020"
"1454","AGBro57",8,1,0.00467773498104729,0.057,"Bredene2020"
"1455","AGBro76",4.54784580498866,3,0.208062049366819,0.187,"Bredene2020"
"1456","AGBro9",20.1666666666667,15,0.165631961032631,0.075,"Bredene2020"
"1457","AGBro110",9.63555555555556,6,0.140862483575934,0.047,"HB-Pylyserlaan2020"
"1458","AGBro111",3.08843537414966,6,0.797668243355272,0.861,"HB-Pylyserlaan2020"
"1459","AGBro116",3.5175,3,0.31849951222998,0.114,"HB-Pylyserlaan2020"
"1460","AGBro12",4.5,10,0.921985892590722,0.872,"HB-Pylyserlaan2020"
"1461","AGBro138",0.163265306122449,1,0.686167849855239,1,"HB-Pylyserlaan2020"
"1462","AGBro144",11.7959183673469,15,0.694406185014421,0.513,"HB-Pylyserlaan2020"
"1463","AGBro153",7,1,0.00815097159350264,0.077,"HB-Pylyserlaan2020"
"1464","AGBro16",0.163265306122449,1,0.686167849855239,1,"HB-Pylyserlaan2020"
"1465","AGBro161",2.54081632653061,3,0.467959798202307,0.273,"HB-Pylyserlaan2020"
"1466","AGBro20",0,0,1,1,"HB-Pylyserlaan2020"
"1467","AGBro218",7,1,0.00815097159350264,0.081,"HB-Pylyserlaan2020"
"1468","AGBro227",0.42603550295858,3,0.934813180753251,1,"HB-Pylyserlaan2020"
"1469","AGBro234",3.33333333333333,3,0.343030146138244,0.204,"HB-Pylyserlaan2020"
"1470","AGBro266",1.74222222222222,1,0.18685750266304,0.223,"HB-Pylyserlaan2020"
"1471","AGBro299",10.6519742883379,3,0.0137646249701168,0.013,"HB-Pylyserlaan2020"
"1472","AGBro307",0.0355555555555556,1,0.850436268312347,1,"HB-Pylyserlaan2020"
"1473","AGBro32",0.0355555555555556,1,0.850436268312347,1,"HB-Pylyserlaan2020"
"1474","AGBro337",0.453514739229025,1,0.500670569296129,0.529,"HB-Pylyserlaan2020"
"1475","AGBro35",2.32047750229568,1,0.127680826158545,0.221,"HB-Pylyserlaan2020"
"1476","AGBro375",4.16,3,0.244697280581039,0.075,"HB-Pylyserlaan2020"
"1477","AGBro403",9.28,15,0.86242785525696,0.82,"HB-Pylyserlaan2020"
"1478","AGBro419",3.32197530864198,1,0.0683596486669442,0.106,"HB-Pylyserlaan2020"
"1479","AGBro467",10.2133333333333,15,0.806110346471331,0.884,"HB-Pylyserlaan2020"
"1480","AGBro480",3.9375,6,0.685134177657118,0.742,"HB-Pylyserlaan2020"
"1481","AGBro487",12.2222222222222,6,0.0571909916379365,0.078,"HB-Pylyserlaan2020"
"1482","AGBro57",0,0,1,1,"HB-Pylyserlaan2020"
"1483","AGBro76",2.88888888888889,3,0.409075469129231,0.452,"HB-Pylyserlaan2020"
"1484","AGBro9",9.48,15,0.851113676790067,0.652,"HB-Pylyserlaan2020"
"1485","AGBro110",5.08290816326531,3,0.165825898348383,0.234,"Plaatsduinen2020"
"1486","AGBro111",15.24,15,0.434271744655184,0.254,"Plaatsduinen2020"
"1487","AGBro116",12.5785123966942,6,0.0502394517348417,0.061,"Plaatsduinen2020"
"1488","AGBro12",13,10,0.223671816811499,0.295,"Plaatsduinen2020"
"1489","AGBro138",2.25,1,0.133614402537715,0.164,"Plaatsduinen2020"
"1490","AGBro144",11.2857142857143,15,0.732090111685845,0.752,"Plaatsduinen2020"
"1491","AGBro153",0.222222222222222,3,0.973924569231042,1,"Plaatsduinen2020"
"1492","AGBro16",0,0,1,1,"Plaatsduinen2020"
"1493","AGBro161",1.36734693877551,3,0.713206318494355,0.729,"Plaatsduinen2020"
"1494","AGBro20",0.0311418685121107,1,0.859924253238214,1,"Plaatsduinen2020"
"1495","AGBro218",1.1025,1,0.293718112751792,0.547,"Plaatsduinen2020"
"1496","AGBro227",18.04,6,0.0061330067935329,0.186,"Plaatsduinen2020"
"1497","AGBro234",4.96734693877551,3,0.174203836262174,0.124,"Plaatsduinen2020"
"1498","AGBro266",2.25,3,0.52216718953539,0.605,"Plaatsduinen2020"
"1499","AGBro299",7.75,3,0.0514711341703399,0.122,"Plaatsduinen2020"
"1500","AGBro307",5.28402766065104,1,0.0215219067408339,0.027,"Plaatsduinen2020"
"1501","AGBro32",0.257751479289941,1,0.611669143863938,1,"Plaatsduinen2020"
"1502","AGBro337",0.257751479289941,1,0.611669143863938,1,"Plaatsduinen2020"
"1503","AGBro35",8,1,0.00467773498104729,0.063,"Plaatsduinen2020"
"1504","AGBro375",2.78238001314924,1,0.0953064435353183,0.201,"Plaatsduinen2020"
"1505","AGBro403",14.2244897959184,15,0.508575991160931,0.256,"Plaatsduinen2020"
"1506","AGBro419",8.56,6,0.199876966399095,0.075,"Plaatsduinen2020"
"1507","AGBro467",18.7777777777778,21,0.599392977284907,0.702,"Plaatsduinen2020"
"1508","AGBro480",5.89795918367347,6,0.434717413146674,0.08,"Plaatsduinen2020"
"1509","AGBro487",3.10204081632653,6,0.795935007111936,0.738,"Plaatsduinen2020"
"1510","AGBro57",3.24,1,0.0718606382258519,0.203,"Plaatsduinen2020"
"1511","AGBro76",7.00907029478458,3,0.0716092325784751,0.017,"Plaatsduinen2020"
"1512","AGBro9",7.18666666666667,10,0.707712790282812,0.941,"Plaatsduinen2020"
"1513","AGBro110",0.90702947845805,3,0.823731111177554,1,"Oosthoekduinen2020"
"1514","AGBro111",29.2163265306122,15,0.0150831342847195,0.013,"Oosthoekduinen2020"
"1515","AGBro116",0.28125,3,0.963515394144893,1,"Oosthoekduinen2020"
"1516","AGBro12",9.90222222222222,10,0.449113212239641,0.553,"Oosthoekduinen2020"
"1517","AGBro138",0.123456790123457,1,0.725315148237577,1,"Oosthoekduinen2020"
"1518","AGBro144",10.0226757369615,15,0.818311132116387,0.32,"Oosthoekduinen2020"
"1519","AGBro153",11.7965432098765,3,0.00811362951342487,0.01,"Oosthoekduinen2020"
"1520","AGBro16",0,0,1,1,"Oosthoekduinen2020"
"1521","AGBro161",0.4,1,0.527089256865538,0.516,"Oosthoekduinen2020"
"1522","AGBro20",0,0,1,1,"Oosthoekduinen2020"
"1523","AGBro218",0.4,1,0.527089256865538,0.489,"Oosthoekduinen2020"
"1524","AGBro227",1.56473829201102,3,0.66741133633852,0.605,"Oosthoekduinen2020"
"1525","AGBro234",3.57208448117539,3,0.311532644070653,0.214,"Oosthoekduinen2020"
"1526","AGBro266",1.11111111111111,1,0.291840545143789,1,"Oosthoekduinen2020"
"1527","AGBro299",6.93777777777778,6,0.32663985720721,0.254,"Oosthoekduinen2020"
"1528","AGBro307",1.16048786378457,1,0.281364384762616,0.469,"Oosthoekduinen2020"
"1529","AGBro32",0.00102030405060709,1,0.974518146188997,1,"Oosthoekduinen2020"
"1530","AGBro337",1.83673469387755,1,0.175334143776601,0.476,"Oosthoekduinen2020"
"1531","AGBro35",0.123456790123457,1,0.725315148237577,1,"Oosthoekduinen2020"
"1532","AGBro375",0.803002192612582,1,0.370197276411458,0.482,"Oosthoekduinen2020"
"1533","AGBro403",14.375,15,0.49729935121757,0.508,"Oosthoekduinen2020"
"1534","AGBro419",5.13038548752834,6,0.527202412852762,0.374,"Oosthoekduinen2020"
"1535","AGBro467",10.7111111111111,15,0.772791465920099,0.234,"Oosthoekduinen2020"
"1536","AGBro480",1.11111111111111,1,0.291840545143789,1,"Oosthoekduinen2020"
"1537","AGBro487",3.29877551020408,3,0.347813107277809,0.207,"Oosthoekduinen2020"
"1538","AGBro57",5,1,0.0253473186774683,0.091,"Oosthoekduinen2020"
"1539","AGBro76",1.35308641975309,3,0.716567416816841,0.742,"Oosthoekduinen2020"
"1540","AGBro9",22.2222222222222,28,0.770900564106702,1,"Oosthoekduinen2020"
"1541","AGBro110",2.09876543209876,3,0.552162565212447,0.397,"Oostvoordduinen2020"
"1542","AGBro111",6.85,10,0.739525937119894,0.47,"Oostvoordduinen2020"
"1543","AGBro116",4.44444444444444,6,0.616761218583876,0.535,"Oostvoordduinen2020"
"1544","AGBro12",15.3968253968254,10,0.118250122171672,0.058,"Oostvoordduinen2020"
"1545","AGBro138",3.40277777777778,1,0.0650867264927669,0.077,"Oostvoordduinen2020"
"1546","AGBro144",31.8518518518519,21,0.0606027677062386,0.052,"Oostvoordduinen2020"
"1547","AGBro153",1.33136094674556,3,0.721699921496865,1,"Oostvoordduinen2020"
"1548","AGBro16",0,0,1,1,"Oostvoordduinen2020"
"1549","AGBro161",2.91666666666667,6,0.819231059175743,0.674,"Oostvoordduinen2020"
"1550","AGBro20",0.0311418685121107,1,0.859924253238214,1,"Oostvoordduinen2020"
"1551","AGBro218",1.55188246097337,1,0.212857753697881,0.25,"Oostvoordduinen2020"
"1552","AGBro227",7.65289256198347,6,0.264651866254944,0.23,"Oostvoordduinen2020"
"1553","AGBro234",2.66299357208448,3,0.446552824898403,0.392,"Oostvoordduinen2020"
"1554","AGBro266",0.36,1,0.548506235500147,1,"Oostvoordduinen2020"
"1555","AGBro299",2.43342516069789,3,0.487442869926152,0.745,"Oostvoordduinen2020"
"1556","AGBro307",0.4,1,0.527089256865538,0.479,"Oostvoordduinen2020"
"1557","AGBro32",1.55188246097337,1,0.212857753697881,0.258,"Oostvoordduinen2020"
"1558","AGBro337",0.0226757369614513,1,0.880303370447462,1,"Oostvoordduinen2020"
"1559","AGBro35",9,1,0.00269979606326021,0.072,"Oostvoordduinen2020"
"1560","AGBro375",1.11111111111111,1,0.291840545143789,1,"Oostvoordduinen2020"
"1561","AGBro403",12.0833333333333,10,0.279518036567054,0.124,"Oostvoordduinen2020"
"1562","AGBro419",15.8711418451678,3,0.00120509023604642,0.002,"Oostvoordduinen2020"
"1563","AGBro467",12.0748299319728,15,0.673356384106015,0.486,"Oostvoordduinen2020"
"1564","AGBro480",8.01652892561983,6,0.236894854460954,0.19,"Oostvoordduinen2020"
"1565","AGBro487",9.44897959183674,6,0.149857482173198,0.141,"Oostvoordduinen2020"
"1566","AGBro57",10,1,0.0015654022580025,0.046,"Oostvoordduinen2020"
"1567","AGBro76",7.26501377410468,6,0.297032780898041,0.042,"Oostvoordduinen2020"
"1568","AGBro9",16.8,10,0.0789082826745293,0.051,"Oostvoordduinen2020"
"1569","AGBro110",1.51020408163265,3,0.679917244097,0.721,"Fort Napoleon2020"
"1570","AGBro111",24,10,0.00760039068106699,0.004,"Fort Napoleon2020"
"1571","AGBro116",0.36,3,0.948375758970307,1,"Fort Napoleon2020"
"1572","AGBro12",7.3730612244898,6,0.287719629594479,0.249,"Fort Napoleon2020"
"1573","AGBro138",2.78238001314924,1,0.0953064435353183,0.206,"Fort Napoleon2020"
"1574","AGBro144",17.125,15,0.311446992695694,0.274,"Fort Napoleon2020"
"1575","AGBro153",2.52,6,0.866222666124999,1,"Fort Napoleon2020"
"1576","AGBro16",0.0311418685121107,1,0.859924253238214,1,"Fort Napoleon2020"
"1577","AGBro161",3.50413223140496,3,0.320226579587046,0.273,"Fort Napoleon2020"
"1578","AGBro20",0,0,1,1,"Fort Napoleon2020"
"1579","AGBro218",2.78238001314924,1,0.0953064435353183,0.207,"Fort Napoleon2020"
"1580","AGBro227",12.5816326530612,10,0.248012498713895,0.158,"Fort Napoleon2020"
"1581","AGBro234",4.81,3,0.186250406363207,0.058,"Fort Napoleon2020"
"1582","AGBro266",2.25,1,0.133614402537715,0.427,"Fort Napoleon2020"
"1583","AGBro299",0.36,3,0.948375758970307,1,"Fort Napoleon2020"
"1584","AGBro307",0.256535672120088,1,0.612510247035846,1,"Fort Napoleon2020"
"1585","AGBro32",0.09,1,0.764177155622095,1,"Fort Napoleon2020"
"1586","AGBro337",2.88,1,0.089686021770364,0.405,"Fort Napoleon2020"
"1587","AGBro35",0.140625,1,0.707660466654553,1,"Fort Napoleon2020"
"1588","AGBro375",0.140625,1,0.707660466654553,1,"Fort Napoleon2020"
"1589","AGBro403",2.47314049586777,6,0.87146147794154,0.806,"Fort Napoleon2020"
"1590","AGBro419",3.14,6,0.791081403653452,0.728,"Fort Napoleon2020"
"1591","AGBro467",5.76,10,0.835007776630706,0.292,"Fort Napoleon2020"
"1592","AGBro480",10.58,6,0.102257233675065,0.076,"Fort Napoleon2020"
"1593","AGBro487",0.222222222222222,3,0.973924569231042,1,"Fort Napoleon2020"
"1594","AGBro57",4.02247933884298,1,0.0448976647407602,0.084,"Fort Napoleon2020"
"1595","AGBro76",1.29719387755102,3,0.729799525529006,0.811,"Fort Napoleon2020"
"1596","AGBro9",10.6301020408163,10,0.387052783642952,0.123,"Fort Napoleon2020"
"1597","AGBro110",5.55555555555555,6,0.474767655650358,0.594,"Averbode22020"
"1598","AGBro111",2.8,3,0.42349991705546,0.634,"Averbode22020"
"1599","AGBro116",5,1,0.0253473186774683,0.094,"Averbode22020"
"1600","AGBro12",11.25,6,0.0809504366388532,0.058,"Averbode22020"
"1601","AGBro138",1.3718820861678,1,0.241488778331904,0.306,"Averbode22020"
"1602","AGBro144",9,6,0.173578070910036,0.189,"Averbode22020"
"1603","AGBro153",0.3125,1,0.576150122030579,1,"Averbode22020"
"1604","AGBro16",0.0617283950617284,1,0.803784706253101,1,"Averbode22020"
"1605","AGBro161",2.22222222222222,3,0.527584560391791,1,"Averbode22020"
"1606","AGBro20",0,0,1,1,"Averbode22020"
"1607","AGBro218",0,0,1,1,"Averbode22020"
"1608","AGBro227",3,1,0.0832645166635505,0.207,"Averbode22020"
"1609","AGBro234",0.12,1,0.729034489538804,1,"Averbode22020"
"1610","AGBro266",1.8,1,0.179712494879,0.355,"Averbode22020"
"1611","AGBro299",0,0,1,1,"Averbode22020"
"1612","AGBro307",0,0,1,1,"Averbode22020"
"1613","AGBro32",6,3,0.111610225094713,0.214,"Averbode22020"
"1614","AGBro337",1,3,0.801251956901201,1,"Averbode22020"
"1615","AGBro35",3,1,0.0832645166635505,0.193,"Averbode22020"
"1616","AGBro375",5,1,0.0253473186774683,0.044,"Averbode22020"
"1617","AGBro403",11.8,10,0.29866478676162,0.48,"Averbode22020"
"1618","AGBro419",0.871111111111111,1,0.350647889704459,0.431,"Averbode22020"
"1619","AGBro467",10,3,0.0185661354630432,0.106,"Averbode22020"
"1620","AGBro480",1.44,1,0.230139340443417,1,"Averbode22020"
"1621","AGBro487",5,3,0.171797144296733,0.425,"Averbode22020"
"1622","AGBro57",4,1,0.0455002638963584,0.094,"Averbode22020"
"1623","AGBro76",0.75,1,0.386476230771233,1,"Averbode22020"
"1624","AGBro9",12,10,0.285056500316631,0.117,"Averbode22020"
"1625","AGBro110",3.36,3,0.339378685685709,0.427,"Averbode12020"
"1626","AGBro111",3.36,3,0.339378685685709,0.432,"Averbode12020"
"1627","AGBro116",0.0816326530612245,1,0.775096962195985,1,"Averbode12020"
"1628","AGBro12",4.88888888888889,6,0.558141057480459,0.32,"Averbode12020"
"1629","AGBro138",0,0,1,1,"Averbode12020"
"1630","AGBro144",1.44444444444444,3,0.695150565796712,1,"Averbode12020"
"1631","AGBro153",0.0816326530612245,1,0.775096962195985,1,"Averbode12020"
"1632","AGBro16",0.0816326530612245,1,0.775096962195985,1,"Averbode12020"
"1633","AGBro161",1,3,0.801251956901201,1,"Averbode12020"
"1634","AGBro20",0,0,1,1,"Averbode12020"
"1635","AGBro218",0.0816326530612245,1,0.775096962195985,1,"Averbode12020"
"1636","AGBro227",1.44,1,0.230139340443417,1,"Averbode12020"
"1637","AGBro234",2.33333333333333,3,0.506165219093909,0.666,"Averbode12020"
"1638","AGBro266",0,1,1,1,"Averbode12020"
"1639","AGBro299",0.0816326530612245,1,0.775096962195985,1,"Averbode12020"
"1640","AGBro307",0.444444444444444,1,0.504985075093846,1,"Averbode12020"
"1641","AGBro32",0,1,1,1,"Averbode12020"
"1642","AGBro337",0.0816326530612245,1,0.775096962195985,1,"Averbode12020"
"1643","AGBro35",0.871111111111111,1,0.350647889704459,0.418,"Averbode12020"
"1644","AGBro375",0.444444444444444,1,0.504985075093846,1,"Averbode12020"
"1645","AGBro403",16.4444444444444,15,0.353143990114446,0.434,"Averbode12020"
"1646","AGBro419",0.0816326530612245,1,0.775096962195985,1,"Averbode12020"
"1647","AGBro467",12.4444444444444,10,0.256411686145046,0.094,"Averbode12020"
"1648","AGBro480",1.44444444444444,3,0.695150565796712,1,"Averbode12020"
"1649","AGBro487",0.444444444444444,1,0.504985075093846,1,"Averbode12020"
"1650","AGBro57",0.871111111111111,1,0.350647889704459,0.441,"Averbode12020"
"1651","AGBro76",1.44,3,0.696185872403128,1,"Averbode12020"
"1652","AGBro9",12.4444444444444,10,0.256411686145046,0.083,"Averbode12020"
"1653","AGBro110",3.88888888888889,6,0.691709748564137,0.898,"Westhoek NO2020"
"1654","AGBro111",1.65289256198347,6,0.94869979125597,1,"Westhoek NO2020"
"1655","AGBro116",6.12244897959184,3,0.105802435871985,0.024,"Westhoek NO2020"
"1656","AGBro12",4.83950617283951,10,0.901637934618716,0.763,"Westhoek NO2020"
"1657","AGBro138",0.453514739229025,1,0.500670569296129,0.499,"Westhoek NO2020"
"1658","AGBro144",8.5,10,0.580118313727762,0.778,"Westhoek NO2020"
"1659","AGBro153",0.453514739229025,1,0.500670569296129,0.524,"Westhoek NO2020"
"1660","AGBro16",0,0,1,1,"Westhoek NO2020"
"1661","AGBro161",2.07407407407407,3,0.557175534839228,0.434,"Westhoek NO2020"
"1662","AGBro20",0,0,1,1,"Westhoek NO2020"
"1663","AGBro218",1.74222222222222,1,0.18685750266304,0.218,"Westhoek NO2020"
"1664","AGBro227",3.06122448979592,6,0.80112422563397,1,"Westhoek NO2020"
"1665","AGBro234",3.33333333333333,3,0.343030146138244,0.235,"Westhoek NO2020"
"1666","AGBro266",0.888888888888889,1,0.34577858615116,1,"Westhoek NO2020"
"1667","AGBro299",0.0495867768595041,1,0.823783878853929,1,"Westhoek NO2020"
"1668","AGBro307",0.00489795918367347,1,0.944205263362497,1,"Westhoek NO2020"
"1669","AGBro32",0.00489795918367347,1,0.944205263362497,1,"Westhoek NO2020"
"1670","AGBro337",0.42603550295858,3,0.934813180753251,1,"Westhoek NO2020"
"1671","AGBro35",1.3718820861678,1,0.241488778331904,0.339,"Westhoek NO2020"
"1672","AGBro375",0.375,1,0.54029137460742,1,"Westhoek NO2020"
"1673","AGBro403",15,6,0.0202567150566645,0.018,"Westhoek NO2020"
"1674","AGBro419",14.0864197530864,6,0.0286855646856462,0.006,"Westhoek NO2020"
"1675","AGBro467",5.62666666666667,6,0.466281414390931,0.576,"Westhoek NO2020"
