"","pairloci","Ia","p.Ia","pop"
"28715","AGBro467:AGBro487",0.0861538461538465,0.37,"Ter Yde IWVA2020"
"28716","AGBro467:AGBro57",0.125,0.36,"Ter Yde IWVA2020"
"28717","AGBro467:AGBro76",0.132867132867133,0.36,"Ter Yde IWVA2020"
"28718","AGBro467:AGBro9",0.551068883610451,0.52,"Ter Yde IWVA2020"
"28719","AGBro480:AGBro487",-0.250226654578422,0.88,"Ter Yde IWVA2020"
"28720","AGBro480:AGBro57",0.203143893591294,0.17,"Ter Yde IWVA2020"
"28721","AGBro480:AGBro76",-0.126715945089757,0.79,"Ter Yde IWVA2020"
"28722","AGBro480:AGBro9",-0.234028244788164,0.89,"Ter Yde IWVA2020"
"28723","AGBro487:AGBro57",-0.25414364640884,1,"Ter Yde IWVA2020"
"28724","AGBro487:AGBro76",0.407582938388626,0.03,"Ter Yde IWVA2020"
"28725","AGBro487:AGBro9",0.167630057803468,0.27,"Ter Yde IWVA2020"
"28726","AGBro57:AGBro76",0.112676056338028,0.31,"Ter Yde IWVA2020"
"28727","AGBro57:AGBro9",0.267148014440433,0.06,"Ter Yde IWVA2020"
"28728","AGBro76:AGBro9",0.319218241042345,0.08,"Ter Yde IWVA2020"
"28729","AGBro110:AGBro111",0.00633484162895903,0.52,"Harchies2021"
"28730","AGBro110:AGBro116",-0.13534354918438,0.96,"Harchies2021"
"28731","AGBro110:AGBro12",-0.0170005587038075,0.68,"Harchies2021"
"28732","AGBro110:AGBro138",0.0617333120917634,0.27,"Harchies2021"
"28733","AGBro110:AGBro144",0.175021917589862,0.03,"Harchies2021"
"28734","AGBro110:AGBro153",0.0611273792093705,0.26,"Harchies2021"
"28735","AGBro110:AGBro16",0.0814893941706087,0.12,"Harchies2021"
"28736","AGBro110:AGBro161",0.0539743850376089,0.35,"Harchies2021"
"28737","AGBro110:AGBro20",0,1,"Harchies2021"
"28738","AGBro110:AGBro227",-0.0352510300625668,0.59,"Harchies2021"
"28739","AGBro110:AGBro234",0,1,"Harchies2021"
"28740","AGBro110:AGBro266",-0.116612040710713,0.84,"Harchies2021"
"28741","AGBro110:AGBro299",0.126924069137501,0.11,"Harchies2021"
"28742","AGBro110:AGBro307",0.260038038884193,0.04,"Harchies2021"
"28743","AGBro110:AGBro32",-0.13118756936737,0.9,"Harchies2021"
"28744","AGBro110:AGBro337",0,1,"Harchies2021"
"28745","AGBro110:AGBro35",0.00785283993115327,0.43,"Harchies2021"
"28746","AGBro110:AGBro375",-0.0328144348133733,0.67,"Harchies2021"
"28747","AGBro110:AGBro403",0.0558130735029791,0.22,"Harchies2021"
"28748","AGBro110:AGBro419",0,1,"Harchies2021"
"28749","AGBro110:AGBro467",0.0546168599872137,0.26,"Harchies2021"
"28750","AGBro110:AGBro480",-0.116845357077958,0.84,"Harchies2021"
"28751","AGBro110:AGBro487",0.184155299055614,0.06,"Harchies2021"
"28752","AGBro110:AGBro57",0.0565009306035629,0.24,"Harchies2021"
"28753","AGBro110:AGBro76",-0.0387913972819637,0.57,"Harchies2021"
"28754","AGBro110:AGBro9",-0.059528266566829,0.74,"Harchies2021"
"28755","AGBro111:AGBro116",0.0302629531663294,0.39,"Harchies2021"
"28756","AGBro111:AGBro12",0.13459523185748,0.6,"Harchies2021"
"28757","AGBro111:AGBro138",0.00928529392532518,0.89,"Harchies2021"
"28758","AGBro111:AGBro144",0.254350385974094,0.23,"Harchies2021"
"28759","AGBro111:AGBro153",0.00892661154606,0.44,"Harchies2021"
"28760","AGBro111:AGBro16",0.0322858372793804,0.32,"Harchies2021"
"28761","AGBro111:AGBro161",0.0350640057247356,0.86,"Harchies2021"
"28762","AGBro111:AGBro20",0,1,"Harchies2021"
"28763","AGBro111:AGBro227",-0.000645716745587444,0.51,"Harchies2021"
"28764","AGBro111:AGBro234",0,1,"Harchies2021"
"28765","AGBro111:AGBro266",0.0888160189771856,0.27,"Harchies2021"
"28766","AGBro111:AGBro299",-0.142817371937639,0.9,"Harchies2021"
"28767","AGBro111:AGBro307",0.0627714496435303,0.25,"Harchies2021"
"28768","AGBro111:AGBro32",0.0794110137032937,0.71,"Harchies2021"
"28769","AGBro111:AGBro337",0,1,"Harchies2021"
"28770","AGBro111:AGBro35",0.325135022850021,0.08,"Harchies2021"
"28771","AGBro111:AGBro375",-0.109291562833749,0.85,"Harchies2021"
"28772","AGBro111:AGBro403",-0.15221637866266,0.92,"Harchies2021"
"28773","AGBro111:AGBro419",0,1,"Harchies2021"
"28774","AGBro111:AGBro467",-0.108416130917592,0.81,"Harchies2021"
"28775","AGBro111:AGBro480",0.000509276100400191,0.42,"Harchies2021"
"28776","AGBro111:AGBro487",0.0104216925600695,0.46,"Harchies2021"
"28777","AGBro111:AGBro57",0.00764775347241775,0.5,"Harchies2021"
"28778","AGBro111:AGBro76",0.00465206435355725,0.47,"Harchies2021"
"28779","AGBro111:AGBro9",0.0156447887953512,0.44,"Harchies2021"
"28780","AGBro116:AGBro12",0.137662534018748,0.14,"Harchies2021"
"28781","AGBro116:AGBro138",-0.0594582358711234,0.66,"Harchies2021"
"28782","AGBro116:AGBro144",-0.016306809602899,0.6,"Harchies2021"
"28783","AGBro116:AGBro153",-0.0558183538315987,0.71,"Harchies2021"
"28784","AGBro116:AGBro16",-0.0976282404853832,0.91,"Harchies2021"
"28785","AGBro116:AGBro161",-0.114453829363196,0.85,"Harchies2021"
"28786","AGBro116:AGBro20",0,1,"Harchies2021"
"28787","AGBro116:AGBro227",-0.0976282404853832,0.9,"Harchies2021"
"28788","AGBro116:AGBro234",0,1,"Harchies2021"
"28789","AGBro116:AGBro266",0.163344993085496,0.07,"Harchies2021"
"28790","AGBro116:AGBro299",-0.18105126541207,0.99,"Harchies2021"
"28791","AGBro116:AGBro307",-0.103807930729115,0.91,"Harchies2021"
"28792","AGBro116:AGBro32",-0.164383561643835,0.94,"Harchies2021"
"28793","AGBro116:AGBro337",0,1,"Harchies2021"
"28794","AGBro116:AGBro35",0.140870435217609,0.04,"Harchies2021"
"28795","AGBro116:AGBro375",-0.0576426488962932,0.75,"Harchies2021"
"28796","AGBro116:AGBro403",-0.0661047027506655,0.8,"Harchies2021"
"28797","AGBro116:AGBro419",0,1,"Harchies2021"
"28798","AGBro116:AGBro467",-0.396548763736264,1,"Harchies2021"
"28799","AGBro116:AGBro480",0.0095685604442548,0.51,"Harchies2021"
"28800","AGBro116:AGBro487",-0.0497416796828065,0.78,"Harchies2021"
"28801","AGBro116:AGBro57",0.0993457409642382,0.25,"Harchies2021"
"28802","AGBro116:AGBro76",0.000362406378352498,0.44,"Harchies2021"
"28803","AGBro116:AGBro9",-0.000527101818501352,0.54,"Harchies2021"
"28804","AGBro12:AGBro138",0.299100019148529,0.08,"Harchies2021"
"28805","AGBro12:AGBro144",0.201149425287356,0.35,"Harchies2021"
"28806","AGBro12:AGBro153",-0.0619613987607721,0.77,"Harchies2021"
"28807","AGBro12:AGBro16",-0.194599627560522,0.82,"Harchies2021"
"28808","AGBro12:AGBro161",0.15496872828353,0.47,"Harchies2021"
"28809","AGBro12:AGBro20",0,1,"Harchies2021"
"28810","AGBro12:AGBro227",-0.16294227188082,0.83,"Harchies2021"
"28811","AGBro12:AGBro234",0,1,"Harchies2021"
"28812","AGBro12:AGBro266",0.224382946896036,0.14,"Harchies2021"
"28813","AGBro12:AGBro299",-0.0891330891330893,0.83,"Harchies2021"
"28814","AGBro12:AGBro307",0.0634491532161883,0.51,"Harchies2021"
"28815","AGBro12:AGBro32",0.0660727542687454,0.7,"Harchies2021"
"28816","AGBro12:AGBro337",0,1,"Harchies2021"
"28817","AGBro12:AGBro35",0.258683213796438,0.26,"Harchies2021"
"28818","AGBro12:AGBro375",0.12649975726472,0.26,"Harchies2021"
"28819","AGBro12:AGBro403",-0.0333235895936862,0.56,"Harchies2021"
"28820","AGBro12:AGBro419",0,1,"Harchies2021"
"28821","AGBro12:AGBro467",-0.251102261413739,0.94,"Harchies2021"
"28822","AGBro12:AGBro480",-0.0269849139457468,0.52,"Harchies2021"
"28823","AGBro12:AGBro487",0.00419111483654655,0.33,"Harchies2021"
"28824","AGBro12:AGBro57",-0.0477501789943272,0.66,"Harchies2021"
"28825","AGBro12:AGBro76",0.0909090909090908,0.15,"Harchies2021"
"28826","AGBro12:AGBro9",-0.0854533594259621,0.78,"Harchies2021"
"28827","AGBro138:AGBro144",0.13885878227606,0.47,"Harchies2021"
"28828","AGBro138:AGBro153",-0.0658325039101381,0.86,"Harchies2021"
"28829","AGBro138:AGBro16",0.208647198431535,0.05,"Harchies2021"
"28830","AGBro138:AGBro161",0.066584463625154,0.73,"Harchies2021"
"28831","AGBro138:AGBro20",0,1,"Harchies2021"
"28832","AGBro138:AGBro227",0.113920132081313,0.2,"Harchies2021"
"28833","AGBro138:AGBro234",0,1,"Harchies2021"
"28834","AGBro138:AGBro266",0.0145940809122997,0.48,"Harchies2021"
"28835","AGBro138:AGBro299",0.0079230717139569,0.45,"Harchies2021"
"28836","AGBro138:AGBro307",-0.0105538803364545,0.48,"Harchies2021"
"28837","AGBro138:AGBro32",-0.0760619031939415,0.9,"Harchies2021"
"28838","AGBro138:AGBro337",0,1,"Harchies2021"
"28839","AGBro138:AGBro35",-0.0799420942576805,0.98,"Harchies2021"
"28840","AGBro138:AGBro375",-0.0704790916643588,0.65,"Harchies2021"
"28841","AGBro138:AGBro403",-0.0316580348676054,0.56,"Harchies2021"
"28842","AGBro138:AGBro419",0,1,"Harchies2021"
"28843","AGBro138:AGBro467",-0.0867466458436859,0.7,"Harchies2021"
"28844","AGBro138:AGBro480",0.0531674208144797,0.27,"Harchies2021"
"28845","AGBro138:AGBro487",0.00167255157034019,0.47,"Harchies2021"
"28846","AGBro138:AGBro57",0.0570344296557033,0.34,"Harchies2021"
"28847","AGBro138:AGBro76",0.132406457030886,0.11,"Harchies2021"
"28848","AGBro138:AGBro9",0.0271306612646507,0.31,"Harchies2021"
"28849","AGBro144:AGBro153",0.0556938615833276,0.26,"Harchies2021"
"28850","AGBro144:AGBro16",0.122676579925651,0.22,"Harchies2021"
"28851","AGBro144:AGBro161",0.180430256766135,0.42,"Harchies2021"
"28852","AGBro144:AGBro20",0,1,"Harchies2021"
"28853","AGBro144:AGBro227",0.122676579925651,0.32,"Harchies2021"
"28854","AGBro144:AGBro234",0,1,"Harchies2021"
"28855","AGBro144:AGBro266",0.0165025466893038,0.41,"Harchies2021"
"28856","AGBro144:AGBro299",-0.0878048780487805,0.77,"Harchies2021"
"28857","AGBro144:AGBro307",-0.0157205240174672,0.54,"Harchies2021"
"28858","AGBro144:AGBro32",0.19644180874722,0.92,"Harchies2021"
"28859","AGBro144:AGBro337",0,1,"Harchies2021"
"28860","AGBro144:AGBro35",0.198438883077171,0.19,"Harchies2021"
"28861","AGBro144:AGBro375",-0.0691972016346887,0.69,"Harchies2021"
"28862","AGBro144:AGBro403",0.0210188293679754,0.35,"Harchies2021"
"28863","AGBro144:AGBro419",0,1,"Harchies2021"
"28864","AGBro144:AGBro467",-0.0600852272727271,0.56,"Harchies2021"
"28865","AGBro144:AGBro480",-0.141331258399943,0.88,"Harchies2021"
"28866","AGBro144:AGBro487",-0.0393305439330545,0.59,"Harchies2021"
"28867","AGBro144:AGBro57",0.479834938101788,0.01,"Harchies2021"
"28868","AGBro144:AGBro76",0.126890756302521,0.5,"Harchies2021"
"28869","AGBro144:AGBro9",0.201954397394137,0.63,"Harchies2021"
"28870","AGBro153:AGBro16",-0.0833230006199627,0.83,"Harchies2021"
"28871","AGBro153:AGBro161",-0.11022026431718,0.9,"Harchies2021"
"28872","AGBro153:AGBro20",0,1,"Harchies2021"
"28873","AGBro153:AGBro227",-0.0833230006199627,0.93,"Harchies2021"
"28874","AGBro153:AGBro234",0,1,"Harchies2021"
"28875","AGBro153:AGBro266",0.0101480238058906,0.35,"Harchies2021"
"28876","AGBro153:AGBro299",0.0917738376074881,0.16,"Harchies2021"
"28877","AGBro153:AGBro307",-0.10131195335277,0.9,"Harchies2021"
"28878","AGBro153:AGBro32",0.217829310017107,0.06,"Harchies2021"
"28879","AGBro153:AGBro337",0,1,"Harchies2021"
"28880","AGBro153:AGBro35",-0.0507031828275351,0.76,"Harchies2021"
"28881","AGBro153:AGBro375",-0.0198158839132468,0.56,"Harchies2021"
"28882","AGBro153:AGBro403",0.0369113630720845,0.23,"Harchies2021"
"28883","AGBro153:AGBro419",0,1,"Harchies2021"
"28884","AGBro153:AGBro467",0.216997030735896,0.04,"Harchies2021"
"28885","AGBro153:AGBro480",0.0870746125579167,0.17,"Harchies2021"
"28886","AGBro153:AGBro487",0.151707530647986,0.08,"Harchies2021"
"28887","AGBro153:AGBro57",-0.00410727228799235,0.45,"Harchies2021"
"28888","AGBro153:AGBro76",0.120118798812012,0.06,"Harchies2021"
"28889","AGBro153:AGBro9",0.0969170219744182,0.14,"Harchies2021"
"28890","AGBro16:AGBro161",0.0516129032258064,0.21,"Harchies2021"
"28891","AGBro16:AGBro20",0,1,"Harchies2021"
"28892","AGBro16:AGBro227",0.378048780487805,0.18,"Harchies2021"
"28893","AGBro16:AGBro234",0,1,"Harchies2021"
"28894","AGBro16:AGBro266",0.105829801855458,0.14,"Harchies2021"
"28895","AGBro16:AGBro299",0.108829568788501,0.2,"Harchies2021"
"28896","AGBro16:AGBro307",-0.139524314497803,0.75,"Harchies2021"
"28897","AGBro16:AGBro32",0.0175695461200585,0.75,"Harchies2021"
"28898","AGBro16:AGBro337",0,1,"Harchies2021"
"28899","AGBro16:AGBro35",-0.183740090160112,0.86,"Harchies2021"
"28900","AGBro16:AGBro375",-0.161317067393107,0.84,"Harchies2021"
"28901","AGBro16:AGBro403",-0.0451478982874938,0.68,"Harchies2021"
"28902","AGBro16:AGBro419",0,1,"Harchies2021"
"28903","AGBro16:AGBro467",0.0586198367548849,0.41,"Harchies2021"
"28904","AGBro16:AGBro480",0.128945106226206,0.19,"Harchies2021"
"28905","AGBro16:AGBro487",-0.00378071833648386,0.43,"Harchies2021"
"28906","AGBro16:AGBro57",0.192595025038995,0.16,"Harchies2021"
"28907","AGBro16:AGBro76",0.0667938931297709,0.34,"Harchies2021"
"28908","AGBro16:AGBro9",0.0368239355581126,0.59,"Harchies2021"
"28909","AGBro161:AGBro20",0,1,"Harchies2021"
"28910","AGBro161:AGBro227",-0.0800000000000001,0.7,"Harchies2021"
"28911","AGBro161:AGBro234",0,1,"Harchies2021"
"28912","AGBro161:AGBro266",0.00149800266311595,0.53,"Harchies2021"
"28913","AGBro161:AGBro299",0.161314413741598,0.06,"Harchies2021"
"28914","AGBro161:AGBro307",-0.0318632409467935,0.58,"Harchies2021"
"28915","AGBro161:AGBro32",0.0667938931297709,0.69,"Harchies2021"
"28916","AGBro161:AGBro337",0,1,"Harchies2021"
"28917","AGBro161:AGBro35",0.107429512245318,0.34,"Harchies2021"
"28918","AGBro161:AGBro375",-0.100528649386085,0.74,"Harchies2021"
"28919","AGBro161:AGBro403",0.225143272991904,0.02,"Harchies2021"
"28920","AGBro161:AGBro419",0,1,"Harchies2021"
"28921","AGBro161:AGBro467",0.12505496438308,0.12,"Harchies2021"
"28922","AGBro161:AGBro480",0.00787539376968871,0.49,"Harchies2021"
"28923","AGBro161:AGBro487",-0.215883668903803,0.98,"Harchies2021"
"28924","AGBro161:AGBro57",0.108819345661451,0.19,"Harchies2021"
"28925","AGBro161:AGBro76",-0.015748031496063,0.47,"Harchies2021"
"28926","AGBro161:AGBro9",0.146677471636953,0.06,"Harchies2021"
"28927","AGBro20:AGBro227",0,1,"Harchies2021"
"28928","AGBro20:AGBro234",NA,NA,"Harchies2021"
"28929","AGBro20:AGBro266",0,1,"Harchies2021"
"28930","AGBro20:AGBro299",0,1,"Harchies2021"
"28931","AGBro20:AGBro307",0,1,"Harchies2021"
"28932","AGBro20:AGBro32",0,1,"Harchies2021"
"28933","AGBro20:AGBro337",NA,NA,"Harchies2021"
"28934","AGBro20:AGBro35",0,1,"Harchies2021"
"28935","AGBro20:AGBro375",0,1,"Harchies2021"
"28936","AGBro20:AGBro403",0,1,"Harchies2021"
"28937","AGBro20:AGBro419",NA,NA,"Harchies2021"
"28938","AGBro20:AGBro467",0,1,"Harchies2021"
"28939","AGBro20:AGBro480",0,1,"Harchies2021"
"28940","AGBro20:AGBro487",0,1,"Harchies2021"
"28941","AGBro20:AGBro57",0,1,"Harchies2021"
"28942","AGBro20:AGBro76",0,1,"Harchies2021"
"28943","AGBro20:AGBro9",0,1,"Harchies2021"
"28944","AGBro227:AGBro234",0,1,"Harchies2021"
"28945","AGBro227:AGBro266",-0.0343603252777461,0.56,"Harchies2021"
"28946","AGBro227:AGBro299",-0.0482546201232033,0.64,"Harchies2021"
"28947","AGBro227:AGBro307",-0.139524314497803,0.76,"Harchies2021"
"28948","AGBro227:AGBro32",0.0175695461200585,0.85,"Harchies2021"
"28949","AGBro227:AGBro337",0,1,"Harchies2021"
"28950","AGBro227:AGBro35",-0.0648220115031866,0.78,"Harchies2021"
"28951","AGBro227:AGBro375",-0.161317067393107,0.85,"Harchies2021"
"28952","AGBro227:AGBro403",-0.0451478982874938,0.71,"Harchies2021"
"28953","AGBro227:AGBro419",0,1,"Harchies2021"
"28954","AGBro227:AGBro467",0.0586198367548849,0.24,"Harchies2021"
"28955","AGBro227:AGBro480",0.0725776740758932,0.16,"Harchies2021"
"28956","AGBro227:AGBro487",-0.00378071833648386,0.4,"Harchies2021"
"28957","AGBro227:AGBro57",0.192595025038995,0.12,"Harchies2021"
"28958","AGBro227:AGBro76",-0.0305343511450381,0.77,"Harchies2021"
"28959","AGBro227:AGBro9",-0.00230149597238216,0.8,"Harchies2021"
"28960","AGBro234:AGBro266",0,1,"Harchies2021"
"28961","AGBro234:AGBro299",0,1,"Harchies2021"
"28962","AGBro234:AGBro307",0,1,"Harchies2021"
"28963","AGBro234:AGBro32",0,1,"Harchies2021"
"28964","AGBro234:AGBro337",NA,NA,"Harchies2021"
"28965","AGBro234:AGBro35",0,1,"Harchies2021"
"28966","AGBro234:AGBro375",0,1,"Harchies2021"
"28967","AGBro234:AGBro403",0,1,"Harchies2021"
"28968","AGBro234:AGBro419",NA,NA,"Harchies2021"
"28969","AGBro234:AGBro467",0,1,"Harchies2021"
"28970","AGBro234:AGBro480",0,1,"Harchies2021"
"28971","AGBro234:AGBro487",0,1,"Harchies2021"
"28972","AGBro234:AGBro57",0,1,"Harchies2021"
"28973","AGBro234:AGBro76",0,1,"Harchies2021"
"28974","AGBro234:AGBro9",0,1,"Harchies2021"
"28975","AGBro266:AGBro299",-0.106250452668936,0.86,"Harchies2021"
"28976","AGBro266:AGBro307",-0.0482734925270574,0.72,"Harchies2021"
"28977","AGBro266:AGBro32",0.0123346442617089,0.31,"Harchies2021"
"28978","AGBro266:AGBro337",0,1,"Harchies2021"
"28979","AGBro266:AGBro35",0.0234443088722327,0.35,"Harchies2021"
"28980","AGBro266:AGBro375",0.0949273212696529,0.11,"Harchies2021"
"28981","AGBro266:AGBro403",-0.0130990665934584,0.51,"Harchies2021"
"28982","AGBro266:AGBro419",0,1,"Harchies2021"
"28983","AGBro266:AGBro467",-0.17444960767883,0.94,"Harchies2021"
"28984","AGBro266:AGBro480",0.142597087378641,0.11,"Harchies2021"
"28985","AGBro266:AGBro487",0.0514180779432769,0.23,"Harchies2021"
"28986","AGBro266:AGBro57",0.0394843804436185,0.32,"Harchies2021"
"28987","AGBro266:AGBro76",0.245977247104643,0.02,"Harchies2021"
"28988","AGBro266:AGBro9",-0.016327165293112,0.5,"Harchies2021"
"28989","AGBro299:AGBro307",0.161085895349833,0.1,"Harchies2021"
"28990","AGBro299:AGBro32",0.0328789093825179,0.33,"Harchies2021"
"28991","AGBro299:AGBro337",0,1,"Harchies2021"
"28992","AGBro299:AGBro35",-0.280736814666782,0.98,"Harchies2021"
"28993","AGBro299:AGBro375",0.0173089725571418,0.26,"Harchies2021"
"28994","AGBro299:AGBro403",0.204865456821026,0.53,"Harchies2021"
"28995","AGBro299:AGBro419",0,1,"Harchies2021"
"28996","AGBro299:AGBro467",0.343260902598389,0.06,"Harchies2021"
"28997","AGBro299:AGBro480",0.0701263333081175,0.24,"Harchies2021"
"28998","AGBro299:AGBro487",-0.00365965233302812,0.54,"Harchies2021"
"28999","AGBro299:AGBro57",-0.0265979023005156,0.59,"Harchies2021"
"29000","AGBro299:AGBro76",0.142463235294118,0.12,"Harchies2021"
"29001","AGBro299:AGBro9",0.139567341242149,0.04,"Harchies2021"
"29002","AGBro307:AGBro32",0.110620446014573,0.13,"Harchies2021"
"29003","AGBro307:AGBro337",0,1,"Harchies2021"
"29004","AGBro307:AGBro35",-0.0498715753424658,0.82,"Harchies2021"
"29005","AGBro307:AGBro375",0.150255416593271,0.21,"Harchies2021"
"29006","AGBro307:AGBro403",-0.0185516526979941,0.55,"Harchies2021"
"29007","AGBro307:AGBro419",0,1,"Harchies2021"
"29008","AGBro307:AGBro467",0.0391925070473766,0.42,"Harchies2021"
"29009","AGBro307:AGBro480",-0.0942645196309028,0.79,"Harchies2021"
"29010","AGBro307:AGBro487",0.0469238790406674,0.21,"Harchies2021"
"29011","AGBro307:AGBro57",-0.0191492181288101,0.46,"Harchies2021"
"29012","AGBro307:AGBro76",-0.0369739084830207,0.63,"Harchies2021"
"29013","AGBro307:AGBro9",0.12383525903839,0.12,"Harchies2021"
"29014","AGBro32:AGBro337",0,1,"Harchies2021"
"29015","AGBro32:AGBro35",0.0226096737907762,0.78,"Harchies2021"
"29016","AGBro32:AGBro375",0.00357798165137613,0.42,"Harchies2021"
"29017","AGBro32:AGBro403",0.0253812100344319,0.25,"Harchies2021"
"29018","AGBro32:AGBro419",0,1,"Harchies2021"
"29019","AGBro32:AGBro467",0.0762591292800909,0.17,"Harchies2021"
"29020","AGBro32:AGBro480",0.127641509433962,0.07,"Harchies2021"
"29021","AGBro32:AGBro487",-0.0149625935162094,0.55,"Harchies2021"
"29022","AGBro32:AGBro57",0.0487771553490914,0.76,"Harchies2021"
"29023","AGBro32:AGBro76",0.0501882057716436,0.78,"Harchies2021"
"29024","AGBro32:AGBro9",0.197898423817863,0.35,"Harchies2021"
"29025","AGBro337:AGBro35",0,1,"Harchies2021"
"29026","AGBro337:AGBro375",0,1,"Harchies2021"
"29027","AGBro337:AGBro403",0,1,"Harchies2021"
"29028","AGBro337:AGBro419",NA,NA,"Harchies2021"
"29029","AGBro337:AGBro467",0,1,"Harchies2021"
"29030","AGBro337:AGBro480",0,1,"Harchies2021"
"29031","AGBro337:AGBro487",0,1,"Harchies2021"
"29032","AGBro337:AGBro57",0,1,"Harchies2021"
"29033","AGBro337:AGBro76",0,1,"Harchies2021"
"29034","AGBro337:AGBro9",0,1,"Harchies2021"
"29035","AGBro35:AGBro375",-0.0242267119613803,0.9,"Harchies2021"
"29036","AGBro35:AGBro403",-0.238733135585111,0.98,"Harchies2021"
"29037","AGBro35:AGBro419",0,1,"Harchies2021"
"29038","AGBro35:AGBro467",-0.255794625542525,0.97,"Harchies2021"
"29039","AGBro35:AGBro480",0.023608304243983,0.35,"Harchies2021"
"29040","AGBro35:AGBro487",-0.0599680170575692,0.7,"Harchies2021"
"29041","AGBro35:AGBro57",0.038729563119807,0.32,"Harchies2021"
"29042","AGBro35:AGBro76",0.0164901461321894,0.4,"Harchies2021"
"29043","AGBro35:AGBro9",0.049129117758425,0.29,"Harchies2021"
"29044","AGBro375:AGBro403",-0.129684616001926,0.85,"Harchies2021"
"29045","AGBro375:AGBro419",0,1,"Harchies2021"
"29046","AGBro375:AGBro467",-0.0844302515772257,0.73,"Harchies2021"
"29047","AGBro375:AGBro480",-0.0112437965260541,0.51,"Harchies2021"
"29048","AGBro375:AGBro487",0.0359470254361993,0.79,"Harchies2021"
"29049","AGBro375:AGBro57",-0.122475493090823,0.89,"Harchies2021"
"29050","AGBro375:AGBro76",0.0358010349561728,0.41,"Harchies2021"
"29051","AGBro375:AGBro9",-0.0174168919993635,0.58,"Harchies2021"
"29052","AGBro403:AGBro419",0,1,"Harchies2021"
"29053","AGBro403:AGBro467",0.237276933245208,0.22,"Harchies2021"
"29054","AGBro403:AGBro480",-0.188882493216018,0.97,"Harchies2021"
"29055","AGBro403:AGBro487",-0.105592892128944,0.9,"Harchies2021"
"29056","AGBro403:AGBro57",0.0272856349157353,0.34,"Harchies2021"
"29057","AGBro403:AGBro76",0.0384703457751319,0.26,"Harchies2021"
"29058","AGBro403:AGBro9",0.0983191147901006,0.13,"Harchies2021"
"29059","AGBro419:AGBro467",0,1,"Harchies2021"
"29060","AGBro419:AGBro480",0,1,"Harchies2021"
"29061","AGBro419:AGBro487",0,1,"Harchies2021"
"29062","AGBro419:AGBro57",0,1,"Harchies2021"
"29063","AGBro419:AGBro76",0,1,"Harchies2021"
"29064","AGBro419:AGBro9",0,1,"Harchies2021"
"29065","AGBro467:AGBro480",-0.137650530345323,0.84,"Harchies2021"
"29066","AGBro467:AGBro487",-0.0796112263841872,0.84,"Harchies2021"
"29067","AGBro467:AGBro57",-0.0451227604512278,0.54,"Harchies2021"
"29068","AGBro467:AGBro76",-0.0635425812115891,0.63,"Harchies2021"
"29069","AGBro467:AGBro9",0.0822624212163379,0.12,"Harchies2021"
"29070","AGBro480:AGBro487",0.00781419578901699,0.43,"Harchies2021"
"29071","AGBro480:AGBro57",-0.0296380906576892,0.51,"Harchies2021"
"29072","AGBro480:AGBro76",-0.0150507143636163,0.47,"Harchies2021"
"29073","AGBro480:AGBro9",-0.127097930584976,0.85,"Harchies2021"
"29074","AGBro487:AGBro57",-0.0808179897373983,0.79,"Harchies2021"
"29075","AGBro487:AGBro76",0.0777604976671851,0.17,"Harchies2021"
"29076","AGBro487:AGBro9",-0.0495951417004047,0.74,"Harchies2021"
"29077","AGBro57:AGBro76",0.0386158855152572,0.78,"Harchies2021"
"29078","AGBro57:AGBro9",0.115681706718979,0.73,"Harchies2021"
"29079","AGBro76:AGBro9",0.258392675483214,0.15,"Harchies2021"
"29080","AGBro110:AGBro111",-0.0531425982264225,0.68,"Lagland2021"
"29081","AGBro110:AGBro116",0.0157827423875478,0.48,"Lagland2021"
"29082","AGBro110:AGBro12",-0.0168694132670208,0.48,"Lagland2021"
"29083","AGBro110:AGBro138",0.491275562748272,0.01,"Lagland2021"
"29084","AGBro110:AGBro144",0.214563418983309,0.05,"Lagland2021"
"29085","AGBro110:AGBro153",0.156127042085051,0.12,"Lagland2021"
"29086","AGBro110:AGBro16",0.052458160702052,0.4,"Lagland2021"
"29087","AGBro110:AGBro161",0.0104086494410849,0.48,"Lagland2021"
"29088","AGBro110:AGBro20",0,1,"Lagland2021"
"29089","AGBro110:AGBro227",-0.0236064799787541,0.52,"Lagland2021"
"29090","AGBro110:AGBro234",0.105518673412687,0.11,"Lagland2021"
"29091","AGBro110:AGBro266",0.539793066248223,0.02,"Lagland2021"
"29092","AGBro110:AGBro299",0.205443535801236,0.05,"Lagland2021"
"29093","AGBro110:AGBro307",0.195512620754129,0.07,"Lagland2021"
"29094","AGBro110:AGBro32",-0.0370913534983194,0.58,"Lagland2021"
"29095","AGBro110:AGBro337",-0.118327519978807,0.87,"Lagland2021"
"29096","AGBro110:AGBro35",0.179706978842638,0.09,"Lagland2021"
"29097","AGBro110:AGBro375",0.00279259404060439,0.5,"Lagland2021"
"29098","AGBro110:AGBro403",0.13816960368987,0.16,"Lagland2021"
"29099","AGBro110:AGBro419",-0.0534135252210646,0.76,"Lagland2021"
"29100","AGBro110:AGBro467",0.0411889495387696,0.25,"Lagland2021"
"29101","AGBro110:AGBro480",0.217498882098673,0.06,"Lagland2021"
"29102","AGBro110:AGBro487",0.0133333333333334,0.45,"Lagland2021"
"29103","AGBro110:AGBro57",-0.0716890642953486,0.74,"Lagland2021"
