"","pairloci","Ia","p.Ia","pop"
"10898","AGBro32:AGBro35",-0.0263400127451675,0.5,"Kopberg"
"10899","AGBro32:AGBro375",0.254410761282776,0.02,"Kopberg"
"10900","AGBro32:AGBro403",-0.10665451230629,0.84,"Kopberg"
"10901","AGBro32:AGBro419",0.0618204495539709,0.28,"Kopberg"
"10902","AGBro32:AGBro467",0.00638026371756695,0.5,"Kopberg"
"10903","AGBro32:AGBro480",-0.0150537634408604,0.62,"Kopberg"
"10904","AGBro32:AGBro487",-0.0365249152100179,0.69,"Kopberg"
"10905","AGBro32:AGBro57",-0.0109375000000002,0.46,"Kopberg"
"10906","AGBro32:AGBro76",0.114609607481933,0.18,"Kopberg"
"10907","AGBro32:AGBro9",-0.124621064321517,0.89,"Kopberg"
"10908","AGBro337:AGBro35",-0.00337035102205885,0.4,"Kopberg"
"10909","AGBro337:AGBro375",0.00182294633701696,0.44,"Kopberg"
"10910","AGBro337:AGBro403",0.00566826480243732,0.53,"Kopberg"
"10911","AGBro337:AGBro419",0.143720110747546,0.35,"Kopberg"
"10912","AGBro337:AGBro467",-0.094402570122328,0.82,"Kopberg"
"10913","AGBro337:AGBro480",0.173415177957004,0.24,"Kopberg"
"10914","AGBro337:AGBro487",0.171972566281093,0.03,"Kopberg"
"10915","AGBro337:AGBro57",0.0944225306055715,0.1,"Kopberg"
"10916","AGBro337:AGBro76",-0.0301568154402897,0.57,"Kopberg"
"10917","AGBro337:AGBro9",0.370237239396118,0.01,"Kopberg"
"10918","AGBro35:AGBro375",-0.0192738124844567,0.54,"Kopberg"
"10919","AGBro35:AGBro403",-0.0231239648362848,0.64,"Kopberg"
"10920","AGBro35:AGBro419",-0.0242601485518685,0.62,"Kopberg"
"10921","AGBro35:AGBro467",-0.0311904918248077,0.59,"Kopberg"
"10922","AGBro35:AGBro480",0.153856991898556,0.03,"Kopberg"
"10923","AGBro35:AGBro487",-0.0060609558993302,0.55,"Kopberg"
"10924","AGBro35:AGBro57",-0.0678005188815218,0.82,"Kopberg"
"10925","AGBro35:AGBro76",0.0458137748570453,0.3,"Kopberg"
"10926","AGBro35:AGBro9",0.107529540597347,0.15,"Kopberg"
"10927","AGBro375:AGBro403",0.0811221902991381,0.82,"Kopberg"
"10928","AGBro375:AGBro419",0.142649524874231,0.13,"Kopberg"
"10929","AGBro375:AGBro467",0.146062472503299,0.37,"Kopberg"
"10930","AGBro375:AGBro480",0.162617365211499,0.07,"Kopberg"
"10931","AGBro375:AGBro487",-0.13261515601783,0.92,"Kopberg"
"10932","AGBro375:AGBro57",0.124619835323789,0.08,"Kopberg"
"10933","AGBro375:AGBro76",-0.160448885900438,0.98,"Kopberg"
"10934","AGBro375:AGBro9",-0.114671655207599,0.85,"Kopberg"
"10935","AGBro403:AGBro419",0.112549500937912,0.1,"Kopberg"
"10936","AGBro403:AGBro467",0.15711813462064,0.77,"Kopberg"
"10937","AGBro403:AGBro480",-0.0190045248868778,0.47,"Kopberg"
"10938","AGBro403:AGBro487",-0.072280862781092,0.83,"Kopberg"
"10939","AGBro403:AGBro57",0.129896907216495,0.1,"Kopberg"
"10940","AGBro403:AGBro76",-0.0669472165444271,0.77,"Kopberg"
"10941","AGBro403:AGBro9",0.00938990837266829,0.45,"Kopberg"
"10942","AGBro419:AGBro467",0.131218980752935,0.13,"Kopberg"
"10943","AGBro419:AGBro480",0.0112997390298366,0.91,"Kopberg"
"10944","AGBro419:AGBro487",0.00845325550971121,0.36,"Kopberg"
"10945","AGBro419:AGBro57",0.27004762000442,0.02,"Kopberg"
"10946","AGBro419:AGBro76",-0.0833889259506337,0.8,"Kopberg"
"10947","AGBro419:AGBro9",-0.0127006431389503,0.64,"Kopberg"
"10948","AGBro467:AGBro480",0,0.5,"Kopberg"
"10949","AGBro467:AGBro487",-0.0333201110670369,0.68,"Kopberg"
"10950","AGBro467:AGBro57",0.0415808648819893,0.28,"Kopberg"
"10951","AGBro467:AGBro76",-0.0715203102571205,0.75,"Kopberg"
"10952","AGBro467:AGBro9",-0.148909673829522,0.82,"Kopberg"
"10953","AGBro480:AGBro487",0.0998185117967332,0.16,"Kopberg"
"10954","AGBro480:AGBro57",-0.177536231884058,0.95,"Kopberg"
"10955","AGBro480:AGBro76",0.0306974390689565,0.37,"Kopberg"
"10956","AGBro480:AGBro9",0.23996429102812,0.05,"Kopberg"
"10957","AGBro487:AGBro57",0.0713266761768903,0.15,"Kopberg"
"10958","AGBro487:AGBro76",0.113539478882904,0.12,"Kopberg"
"10959","AGBro487:AGBro9",0.364259231152837,0.01,"Kopberg"
"10960","AGBro57:AGBro76",-0.11682892906815,0.93,"Kopberg"
"10961","AGBro57:AGBro9",-0.0163618655989614,0.53,"Kopberg"
"10962","AGBro76:AGBro9",0.146455803445354,0.2,"Kopberg"
"10963","AGBro110:AGBro111",-0.262809917355372,0.84,"Keiheuvel"
"10964","AGBro110:AGBro116",-0.0748201438848922,0.48,"Keiheuvel"
"10965","AGBro110:AGBro12",-0.144642857142857,0.79,"Keiheuvel"
"10966","AGBro110:AGBro138",-0.263237518910741,0.96,"Keiheuvel"
"10967","AGBro110:AGBro144",0.517857142857143,0.01,"Keiheuvel"
"10968","AGBro110:AGBro153",0.102516309412861,0.22,"Keiheuvel"
"10969","AGBro110:AGBro16",0.114730878186969,0.17,"Keiheuvel"
"10970","AGBro110:AGBro161",-0.120224719101124,0.75,"Keiheuvel"
"10971","AGBro110:AGBro20",0,1,"Keiheuvel"
"10972","AGBro110:AGBro218",-0.109090909090909,0.76,"Keiheuvel"
"10973","AGBro110:AGBro227",0.113812154696133,0.28,"Keiheuvel"
"10974","AGBro110:AGBro234",0.041573033707865,0.36,"Keiheuvel"
"10975","AGBro110:AGBro266",-0.0433369447453956,0.56,"Keiheuvel"
"10976","AGBro110:AGBro299",0.319832402234637,0.07,"Keiheuvel"
"10977","AGBro110:AGBro307",0.413714285714285,0.02,"Keiheuvel"
"10978","AGBro110:AGBro32",-0.486956521739131,0.99,"Keiheuvel"
"10979","AGBro110:AGBro337",-0.098529411764706,0.69,"Keiheuvel"
"10980","AGBro110:AGBro35",0.188380281690141,0.13,"Keiheuvel"
"10981","AGBro110:AGBro375",-0.151450053705693,0.93,"Keiheuvel"
"10982","AGBro110:AGBro403",0.337674418604651,0.03,"Keiheuvel"
"10983","AGBro110:AGBro419",0.0998810939357906,0.2,"Keiheuvel"
"10984","AGBro110:AGBro467",0.297805642633229,0.05,"Keiheuvel"
"10985","AGBro110:AGBro480",0.417185554171855,0.02,"Keiheuvel"
"10986","AGBro110:AGBro487",0.122965641952983,0.28,"Keiheuvel"
"10987","AGBro110:AGBro57",-0.0797202797202798,0.58,"Keiheuvel"
"10988","AGBro110:AGBro76",-0.128155339805826,0.72,"Keiheuvel"
"10989","AGBro110:AGBro9",0.0691244239631341,0.26,"Keiheuvel"
"10990","AGBro111:AGBro116",0.0520939734422878,0.52,"Keiheuvel"
"10991","AGBro111:AGBro12",0.794871794871795,0.04,"Keiheuvel"
"10992","AGBro111:AGBro138",0.457142857142857,0.05,"Keiheuvel"
"10993","AGBro111:AGBro144",-0.124576271186441,0.81,"Keiheuvel"
"10994","AGBro111:AGBro153",0.276344878408253,0.06,"Keiheuvel"
"10995","AGBro111:AGBro16",0.209090909090909,0.11,"Keiheuvel"
"10996","AGBro111:AGBro161",0.592844974446337,0.19,"Keiheuvel"
"10997","AGBro111:AGBro20",0,1,"Keiheuvel"
"10998","AGBro111:AGBro218",-0.0360360360360362,0.62,"Keiheuvel"
"10999","AGBro111:AGBro227",0.282590412111017,0.07,"Keiheuvel"
"11000","AGBro111:AGBro234",-0.00511073253833083,0.57,"Keiheuvel"
"11001","AGBro111:AGBro266",-0.248550124275062,0.9,"Keiheuvel"
"11002","AGBro111:AGBro299",0.138,0.3,"Keiheuvel"
"11003","AGBro111:AGBro307",-0.251078515962036,0.9,"Keiheuvel"
"11004","AGBro111:AGBro32",0.393687707641196,0.27,"Keiheuvel"
"11005","AGBro111:AGBro337",0.146265560165975,0.18,"Keiheuvel"
"11006","AGBro111:AGBro35",-0.188028169014085,0.78,"Keiheuvel"
"11007","AGBro111:AGBro375",0.162962962962963,0.13,"Keiheuvel"
"11008","AGBro111:AGBro403",0.258278145695364,0.07,"Keiheuvel"
"11009","AGBro111:AGBro419",-0.184,0.87,"Keiheuvel"
"11010","AGBro111:AGBro467",0.178958785249458,0.18,"Keiheuvel"
"11011","AGBro111:AGBro480",-0.0275988960441584,0.55,"Keiheuvel"
"11012","AGBro111:AGBro487",0.202877697841727,0.15,"Keiheuvel"
"11013","AGBro111:AGBro57",0.0810810810810809,0.37,"Keiheuvel"
"11014","AGBro111:AGBro76",0.198630136986301,0.18,"Keiheuvel"
"11015","AGBro111:AGBro9",0.3515625,0.01,"Keiheuvel"
"11016","AGBro116:AGBro12",0.0607424071991001,0.58,"Keiheuvel"
"11017","AGBro116:AGBro138",-0.027906976744186,0.65,"Keiheuvel"
"11018","AGBro116:AGBro144",-0.0421052631578944,0.54,"Keiheuvel"
"11019","AGBro116:AGBro153",0.0593824228028506,0.18,"Keiheuvel"
"11020","AGBro116:AGBro16",0.416842105263158,0.03,"Keiheuvel"
"11021","AGBro116:AGBro161",0.0515933232169954,0.38,"Keiheuvel"
"11022","AGBro116:AGBro20",0,1,"Keiheuvel"
"11023","AGBro116:AGBro218",0.322314049586777,0.12,"Keiheuvel"
"11024","AGBro116:AGBro227",0.161721068249258,0.29,"Keiheuvel"
"11025","AGBro116:AGBro234",0.29742033383915,0.16,"Keiheuvel"
"11026","AGBro116:AGBro266",0.115606936416185,0.29,"Keiheuvel"
"11027","AGBro116:AGBro299",0.0762886597938148,0.43,"Keiheuvel"
"11028","AGBro116:AGBro307",-0.00621118012422361,0.5,"Keiheuvel"
"11029","AGBro116:AGBro32",0.0595065312046446,0.44,"Keiheuvel"
"11030","AGBro116:AGBro337",-0.00222717149220486,0.37,"Keiheuvel"
"11031","AGBro116:AGBro35",0.0243093922651934,0.37,"Keiheuvel"
"11032","AGBro116:AGBro375",-0.111428571428571,0.98,"Keiheuvel"
"11033","AGBro116:AGBro403",0.366113744075829,0.1,"Keiheuvel"
"11034","AGBro116:AGBro419",-0.127868852459016,0.8,"Keiheuvel"
"11035","AGBro116:AGBro467",-0.15970515970516,0.84,"Keiheuvel"
"11036","AGBro116:AGBro480",-0.227272727272727,1,"Keiheuvel"
"11037","AGBro116:AGBro487",-0.00228571428571411,0.5,"Keiheuvel"
"11038","AGBro116:AGBro57",0.0495867768595042,0.42,"Keiheuvel"
"11039","AGBro116:AGBro76",0.105131414267835,0.21,"Keiheuvel"
"11040","AGBro116:AGBro9",-0.188383045525902,0.84,"Keiheuvel"
"11041","AGBro12:AGBro138",0.336842105263158,0.39,"Keiheuvel"
"11042","AGBro12:AGBro144",-0.0577981651376145,0.63,"Keiheuvel"
"11043","AGBro12:AGBro153",0.31965272296764,0.04,"Keiheuvel"
"11044","AGBro12:AGBro16",0.27,0.04,"Keiheuvel"
"11045","AGBro12:AGBro161",0.714022140221402,0.02,"Keiheuvel"
"11046","AGBro12:AGBro20",0,1,"Keiheuvel"
"11047","AGBro12:AGBro218",-0.00990099009900991,0.51,"Keiheuvel"
"11048","AGBro12:AGBro227",0.171974522292994,0.21,"Keiheuvel"
"11049","AGBro12:AGBro234",-0.00830258302583031,0.51,"Keiheuvel"
"11050","AGBro12:AGBro266",-0.282005371530886,0.9,"Keiheuvel"
"11051","AGBro12:AGBro299",0.276923076923077,0.07,"Keiheuvel"
"11052","AGBro12:AGBro307",-0.134705332086062,0.79,"Keiheuvel"
"11053","AGBro12:AGBro32",0.274685816876122,0.61,"Keiheuvel"
"11054","AGBro12:AGBro337",0.164759725400457,0.07,"Keiheuvel"
"11055","AGBro12:AGBro35",-0.216541353383458,0.79,"Keiheuvel"
"11056","AGBro12:AGBro375",0.144,0.13,"Keiheuvel"
"11057","AGBro12:AGBro403",0.326241134751773,0.03,"Keiheuvel"
"11058","AGBro12:AGBro419",-0.234782608695652,0.85,"Keiheuvel"
"11059","AGBro12:AGBro467",0.108173076923077,0.33,"Keiheuvel"
"11060","AGBro12:AGBro480",0.0451354062186562,0.4,"Keiheuvel"
"11061","AGBro12:AGBro487",0.152307692307692,0.24,"Keiheuvel"
"11062","AGBro12:AGBro57",0.0594059405940592,0.44,"Keiheuvel"
"11063","AGBro12:AGBro76",0.154411764705883,0.21,"Keiheuvel"
"11064","AGBro12:AGBro9",0.296610169491525,0.02,"Keiheuvel"
"11065","AGBro138:AGBro144",-0.247226624405705,0.96,"Keiheuvel"
"11066","AGBro138:AGBro153",-0.0371287128712869,0.73,"Keiheuvel"
"11067","AGBro138:AGBro16",0.0816326530612246,0.37,"Keiheuvel"
"11068","AGBro138:AGBro161",0.3648,0.35,"Keiheuvel"
"11069","AGBro138:AGBro20",0,1,"Keiheuvel"
"11070","AGBro138:AGBro218",-0.04,0.85,"Keiheuvel"
"11071","AGBro138:AGBro227",0.215625,0.09,"Keiheuvel"
"11072","AGBro138:AGBro234",0.0912000000000004,0.24,"Keiheuvel"
"11073","AGBro138:AGBro266",-0.182370820668693,0.94,"Keiheuvel"
"11074","AGBro138:AGBro299",-0.0133037694013303,0.54,"Keiheuvel"
"11075","AGBro138:AGBro307",-0.0786885245901641,0.66,"Keiheuvel"
"11076","AGBro138:AGBro32",0.476335877862595,0.08,"Keiheuvel"
"11077","AGBro138:AGBro337",-0.0289156626506024,0.52,"Keiheuvel"
"11078","AGBro138:AGBro35",-0.316877152698048,0.96,"Keiheuvel"
"11079","AGBro138:AGBro375",0.351351351351351,0.04,"Keiheuvel"
"11080","AGBro138:AGBro403",-0.0888888888888891,0.62,"Keiheuvel"
"11081","AGBro138:AGBro419",-0.21875,0.98,"Keiheuvel"
"11082","AGBro138:AGBro467",-0.160857908847185,0.93,"Keiheuvel"
"11083","AGBro138:AGBro480",0.111524163568773,0.33,"Keiheuvel"
"11084","AGBro138:AGBro487",-0.0285374554102259,0.63,"Keiheuvel"
"11085","AGBro138:AGBro57",-0.16,0.96,"Keiheuvel"
"11086","AGBro138:AGBro76",0.141176470588235,0.27,"Keiheuvel"
"11087","AGBro138:AGBro9",0.298507462686567,0.06,"Keiheuvel"
"11088","AGBro144:AGBro153",0.119846596356663,0.27,"Keiheuvel"
"11089","AGBro144:AGBro16",0.279585798816569,0.05,"Keiheuvel"
"11090","AGBro144:AGBro161",0.130232558139535,0.24,"Keiheuvel"
"11091","AGBro144:AGBro20",0,1,"Keiheuvel"
"11092","AGBro144:AGBro218",0.00437956204379586,0.39,"Keiheuvel"
"11093","AGBro144:AGBro227",0.00799999999999979,0.46,"Keiheuvel"
"11094","AGBro144:AGBro234",0.119767441860466,0.24,"Keiheuvel"
"11095","AGBro144:AGBro266",-0.128779395296752,0.79,"Keiheuvel"
"11096","AGBro144:AGBro299",0.220116618075802,0.1,"Keiheuvel"
"11097","AGBro144:AGBro307",0.00946745562130169,0.53,"Keiheuvel"
"11098","AGBro144:AGBro32",-0.0921348314606744,0.67,"Keiheuvel"
"11099","AGBro144:AGBro337",0.210769230769231,0.13,"Keiheuvel"
"11100","AGBro144:AGBro35",0.0822784810126582,0.28,"Keiheuvel"
"11101","AGBro144:AGBro375",-0.0765815760266367,0.61,"Keiheuvel"
"11102","AGBro144:AGBro403",0.399043062200957,0.04,"Keiheuvel"
"11103","AGBro144:AGBro419",0.0813810110974111,0.33,"Keiheuvel"
"11104","AGBro144:AGBro467",0.213815789473685,0.12,"Keiheuvel"
"11105","AGBro144:AGBro480",0.278137128072445,0.05,"Keiheuvel"
"11106","AGBro144:AGBro487",0.463754646840149,0.01,"Keiheuvel"
"11107","AGBro144:AGBro57",-0.00437956204379575,0.4,"Keiheuvel"
"11108","AGBro144:AGBro76",-0.123,0.72,"Keiheuvel"
"11109","AGBro144:AGBro9",0.178997613365155,0.17,"Keiheuvel"
"11110","AGBro153:AGBro16",0.316529894490035,0.04,"Keiheuvel"
"11111","AGBro153:AGBro161",0.0241080038572807,0.5,"Keiheuvel"
"11112","AGBro153:AGBro20",0,1,"Keiheuvel"
"11113","AGBro153:AGBro218",-0.0696055684454755,0.62,"Keiheuvel"
"11114","AGBro153:AGBro227",-0.204372623574144,0.93,"Keiheuvel"
"11115","AGBro153:AGBro234",-0.192864030858245,0.86,"Keiheuvel"
"11116","AGBro153:AGBro266",-0.0934579439252334,0.64,"Keiheuvel"
"11117","AGBro153:AGBro299",0.220162224797219,0.15,"Keiheuvel"
"11118","AGBro153:AGBro307",-0.12720156555773,0.79,"Keiheuvel"
"11119","AGBro153:AGBro32",0.468603561387066,0.02,"Keiheuvel"
"11120","AGBro153:AGBro337",0.368802902055623,0.03,"Keiheuvel"
"11121","AGBro153:AGBro35",0.101325019485581,0.25,"Keiheuvel"
"11122","AGBro153:AGBro375",-0.0556586270871986,0.41,"Keiheuvel"
"11123","AGBro153:AGBro403",0.797872340425532,0.01,"Keiheuvel"
"11124","AGBro153:AGBro419",-0.0607287449392714,0.59,"Keiheuvel"
"11125","AGBro153:AGBro467",0.203821656050956,0.12,"Keiheuvel"
"11126","AGBro153:AGBro480",-0.231578947368421,0.99,"Keiheuvel"
"11127","AGBro153:AGBro487",0.0558659217877095,0.31,"Keiheuvel"
"11128","AGBro153:AGBro57",0.487238979118329,0.02,"Keiheuvel"
"11129","AGBro153:AGBro76",-0.165675446049278,0.87,"Keiheuvel"
"11130","AGBro153:AGBro9",0.147783251231527,0.23,"Keiheuvel"
"11131","AGBro16:AGBro161",0.497014925373134,0.03,"Keiheuvel"
"11132","AGBro16:AGBro20",0,1,"Keiheuvel"
"11133","AGBro16:AGBro218",0.236363636363637,0.08,"Keiheuvel"
"11134","AGBro16:AGBro227",0.420437956204379,0.01,"Keiheuvel"
"11135","AGBro16:AGBro234",0.308955223880597,0.09,"Keiheuvel"
"11136","AGBro16:AGBro266",-0.128022759601707,0.73,"Keiheuvel"
"11137","AGBro16:AGBro299",0.653225806451613,0.01,"Keiheuvel"
"11138","AGBro16:AGBro307",-0.164885496183206,0.85,"Keiheuvel"
"11139","AGBro16:AGBro32",0.231428571428572,0.11,"Keiheuvel"
"11140","AGBro16:AGBro337",0.234782608695652,0.09,"Keiheuvel"
"11141","AGBro16:AGBro35",0.0589519650655024,0.38,"Keiheuvel"
"11142","AGBro16:AGBro375",-0.113924050632911,0.87,"Keiheuvel"
"11143","AGBro16:AGBro403",0.494736842105263,0.02,"Keiheuvel"
"11144","AGBro16:AGBro419",-0.130434782608696,0.8,"Keiheuvel"
"11145","AGBro16:AGBro467",2.22044604925031e-16,0.37,"Keiheuvel"
"11146","AGBro16:AGBro480",0,0.47,"Keiheuvel"
"11147","AGBro16:AGBro487",0.142212189616253,0.1,"Keiheuvel"
"11148","AGBro16:AGBro57",0.127272727272727,0.24,"Keiheuvel"
"11149","AGBro16:AGBro76",0.0777777777777779,0.31,"Keiheuvel"
"11150","AGBro16:AGBro9",0.0694444444444449,0.39,"Keiheuvel"
"11151","AGBro161:AGBro20",0,1,"Keiheuvel"
"11152","AGBro161:AGBro218",0.207658321060383,0.09,"Keiheuvel"
"11153","AGBro161:AGBro227",0.378596087456847,0.02,"Keiheuvel"
"11154","AGBro161:AGBro234",0.188524590163935,0.2,"Keiheuvel"
"11155","AGBro161:AGBro266",-0.259301014656144,0.92,"Keiheuvel"
"11156","AGBro161:AGBro299",0.377941176470588,0.05,"Keiheuvel"
"11157","AGBro161:AGBro307",-0.302741358760429,0.95,"Keiheuvel"
"11158","AGBro161:AGBro32",0.119909502262443,0.76,"Keiheuvel"
"11159","AGBro161:AGBro337",0.076086956521739,0.3,"Keiheuvel"
"11160","AGBro161:AGBro35",-0.325454545454545,0.98,"Keiheuvel"
"11161","AGBro161:AGBro375",0.046927374301676,0.34,"Keiheuvel"
"11162","AGBro161:AGBro403",0.153031761308951,0.24,"Keiheuvel"
"11163","AGBro161:AGBro419",-0.171428571428571,0.84,"Keiheuvel"
"11164","AGBro161:AGBro467",-0.0166112956810629,0.59,"Keiheuvel"
"11165","AGBro161:AGBro480",0.267275097783572,0.12,"Keiheuvel"
"11166","AGBro161:AGBro487",0.175700934579439,0.27,"Keiheuvel"
"11167","AGBro161:AGBro57",-0.141384388807069,0.77,"Keiheuvel"
"11168","AGBro161:AGBro76",0.159959758551308,0.25,"Keiheuvel"
"11169","AGBro161:AGBro9",0.144230769230769,0.15,"Keiheuvel"
"11170","AGBro20:AGBro218",0,1,"Keiheuvel"
"11171","AGBro20:AGBro227",0,1,"Keiheuvel"
"11172","AGBro20:AGBro234",0,1,"Keiheuvel"
"11173","AGBro20:AGBro266",0,1,"Keiheuvel"
"11174","AGBro20:AGBro299",0,1,"Keiheuvel"
"11175","AGBro20:AGBro307",0,1,"Keiheuvel"
"11176","AGBro20:AGBro32",0,1,"Keiheuvel"
"11177","AGBro20:AGBro337",0,1,"Keiheuvel"
"11178","AGBro20:AGBro35",0,1,"Keiheuvel"
"11179","AGBro20:AGBro375",0,1,"Keiheuvel"
"11180","AGBro20:AGBro403",0,1,"Keiheuvel"
"11181","AGBro20:AGBro419",0,1,"Keiheuvel"
"11182","AGBro20:AGBro467",0,1,"Keiheuvel"
"11183","AGBro20:AGBro480",0,1,"Keiheuvel"
"11184","AGBro20:AGBro487",0,1,"Keiheuvel"
"11185","AGBro20:AGBro57",0,1,"Keiheuvel"
"11186","AGBro20:AGBro76",0,1,"Keiheuvel"
"11187","AGBro20:AGBro9",0,1,"Keiheuvel"
"11188","AGBro218:AGBro227",0.138328530259366,0.26,"Keiheuvel"
"11189","AGBro218:AGBro234",0.432989690721649,0.03,"Keiheuvel"
"11190","AGBro218:AGBro266",0.168539325842697,0.18,"Keiheuvel"
"11191","AGBro218:AGBro299",0.0653465346534654,0.33,"Keiheuvel"
"11192","AGBro218:AGBro307",-0.144578313253012,0.91,"Keiheuvel"
"11193","AGBro218:AGBro32",-0.0719322990126942,0.68,"Keiheuvel"
"11194","AGBro218:AGBro337",-0.147121535181237,0.99,"Keiheuvel"
"11195","AGBro218:AGBro35",-0.11027027027027,0.79,"Keiheuvel"
"11196","AGBro218:AGBro375",-0.1,0.8,"Keiheuvel"
"11197","AGBro218:AGBro403",0.0416666666666663,0.32,"Keiheuvel"
"11198","AGBro218:AGBro419",-0.114285714285714,0.94,"Keiheuvel"
"11199","AGBro218:AGBro467",-0.175644028103044,0.98,"Keiheuvel"
"11200","AGBro218:AGBro480",0.0506756756756757,0.35,"Keiheuvel"
"11201","AGBro218:AGBro487",-0.10391061452514,0.84,"Keiheuvel"
"11202","AGBro218:AGBro57",-0.107142857142857,0.86,"Keiheuvel"
"11203","AGBro218:AGBro76",-0.065934065934066,0.63,"Keiheuvel"
"11204","AGBro218:AGBro9",-0.0684931506849318,0.72,"Keiheuvel"
"11205","AGBro227:AGBro234",0.513233601841197,0.01,"Keiheuvel"
"11206","AGBro227:AGBro266",0.227272727272727,0.07,"Keiheuvel"
"11207","AGBro227:AGBro299",0.456115107913669,0.05,"Keiheuvel"
"11208","AGBro227:AGBro307",-0.104215456674473,0.69,"Keiheuvel"
"11209","AGBro227:AGBro32",-0.0989988876529476,0.68,"Keiheuvel"
"11210","AGBro227:AGBro337",-0.0849772382397573,0.64,"Keiheuvel"
"11211","AGBro227:AGBro35",-0.0654708520179372,0.69,"Keiheuvel"
"11212","AGBro227:AGBro375",-0.0527472527472527,0.66,"Keiheuvel"
"11213","AGBro227:AGBro403",-0.0626185958254273,0.66,"Keiheuvel"
"11214","AGBro227:AGBro419",-0.0585365853658536,0.5,"Keiheuvel"
"11215","AGBro227:AGBro467",0.0810372771474879,0.29,"Keiheuvel"
"11216","AGBro227:AGBro480",0.127877237851662,0.16,"Keiheuvel"
"11217","AGBro227:AGBro487",0.0211981566820274,0.41,"Keiheuvel"
"11218","AGBro227:AGBro57",-0.073487031700288,0.58,"Keiheuvel"
"11219","AGBro227:AGBro76",0.425173439048563,0.02,"Keiheuvel"
"11220","AGBro227:AGBro9",0.141676505312868,0.23,"Keiheuvel"
"11221","AGBro234:AGBro266",0.248027057497181,0.16,"Keiheuvel"
"11222","AGBro234:AGBro299",0.0338235294117648,0.45,"Keiheuvel"
"11223","AGBro234:AGBro307",0.0941597139451733,0.34,"Keiheuvel"
"11224","AGBro234:AGBro32",-0.216063348416289,0.9,"Keiheuvel"
"11225","AGBro234:AGBro337",-0.161490683229814,0.82,"Keiheuvel"
"11226","AGBro234:AGBro35",0.0345454545454547,0.42,"Keiheuvel"
"11227","AGBro234:AGBro375",0.0871508379888266,0.18,"Keiheuvel"
"11228","AGBro234:AGBro403",0.00577478344562099,0.46,"Keiheuvel"
"11229","AGBro234:AGBro419",-0.0149068322981367,0.52,"Keiheuvel"
"11230","AGBro234:AGBro467",-0.166112956810631,0.82,"Keiheuvel"
"11231","AGBro234:AGBro480",-0.0847457627118643,0.62,"Keiheuvel"
"11232","AGBro234:AGBro487",0.0158878504672897,0.37,"Keiheuvel"
"11233","AGBro234:AGBro57",-0.167893961708395,0.88,"Keiheuvel"
"11234","AGBro234:AGBro76",0.0965794768611674,0.31,"Keiheuvel"
"11235","AGBro234:AGBro9",0.036057692307693,0.42,"Keiheuvel"
"11236","AGBro266:AGBro299",-0.0280504908835904,0.53,"Keiheuvel"
"11237","AGBro266:AGBro307",-0.114678899082569,0.78,"Keiheuvel"
"11238","AGBro266:AGBro32",-0.0599781897491819,0.54,"Keiheuvel"
"11239","AGBro266:AGBro337",-0.1698670605613,0.84,"Keiheuvel"
"11240","AGBro266:AGBro35",0.207413945278023,0.19,"Keiheuvel"
"11241","AGBro266:AGBro375",-0.0646551724137929,0.66,"Keiheuvel"
"11242","AGBro266:AGBro403",-0.139925373134328,0.81,"Keiheuvel"
"11243","AGBro266:AGBro419",0.143198090692124,0.25,"Keiheuvel"
"11244","AGBro266:AGBro467",-0.0787401574803149,0.64,"Keiheuvel"
"11245","AGBro266:AGBro480",-0.2375,0.95,"Keiheuvel"
"11246","AGBro266:AGBro487",0.117860380779692,0.24,"Keiheuvel"
"11247","AGBro266:AGBro57",-0.0421348314606738,0.64,"Keiheuvel"
"11248","AGBro266:AGBro76",0.204479065238559,0.14,"Keiheuvel"
"11249","AGBro266:AGBro9",0.017341040462427,0.41,"Keiheuvel"
"11250","AGBro299:AGBro307",-0.160902255639098,0.81,"Keiheuvel"
"11251","AGBro299:AGBro32",-0.023943661971831,0.68,"Keiheuvel"
"11252","AGBro299:AGBro337",0.0148936170212768,0.46,"Keiheuvel"
"11253","AGBro299:AGBro35",0.0280777537796977,0.48,"Keiheuvel"
"11254","AGBro299:AGBro375",0.00832177531206679,0.35,"Keiheuvel"
"11255","AGBro299:AGBro403",0.308670520231214,0.12,"Keiheuvel"
"11256","AGBro299:AGBro419",0.00950871632329653,0.36,"Keiheuvel"
"11257","AGBro299:AGBro467",0.116822429906542,0.29,"Keiheuvel"
"11258","AGBro299:AGBro480",0.0168634064080944,0.36,"Keiheuvel"
"11259","AGBro299:AGBro487",0.0156250000000002,0.46,"Keiheuvel"
"11260","AGBro299:AGBro57",-0.0653465346534654,0.64,"Keiheuvel"
"11261","AGBro299:AGBro76",-0.00365853658536575,0.44,"Keiheuvel"
"11262","AGBro299:AGBro9",-0.0227963525835865,0.45,"Keiheuvel"
"11263","AGBro307:AGBro32",-0.346375143843498,0.97,"Keiheuvel"
"11264","AGBro307:AGBro337",-0.17329093799682,0.89,"Keiheuvel"
"11265","AGBro307:AGBro35",0.136405529953917,0.22,"Keiheuvel"
"11266","AGBro307:AGBro375",-0.0477272727272728,0.49,"Keiheuvel"
"11267","AGBro307:AGBro403",-0.0673828124999997,0.53,"Keiheuvel"
"11268","AGBro307:AGBro419",-0.0531645569620254,0.58,"Keiheuvel"
