"","locus","chi2","df","Pr.chi2","Pr.exact","pop"
"1","AGBro110",5.74074074074074,3,0.124928070863975,0.146,"Simliduinen2018"
"2","AGBro111",20.6834467120181,10,0.023412309442512,0.016,"Simliduinen2018"
"3","AGBro116",2.77777777777778,3,0.427171167188125,0.491,"Simliduinen2018"
"4","AGBro12",7.68140589569161,6,0.262385678510856,0.254,"Simliduinen2018"
"5","AGBro138",0.29893574159059,1,0.584550385648649,0.581,"Simliduinen2018"
"6","AGBro144",14.0576064499874,21,0.867112140172088,0.572,"Simliduinen2018"
"7","AGBro153",3.99872448979592,6,0.676849037711952,0.563,"Simliduinen2018"
"8","AGBro16",0.0131492439184747,1,0.908706572535466,1,"Simliduinen2018"
"9","AGBro161",9.69112426035503,6,0.138276648597952,0.077,"Simliduinen2018"
"10","AGBro20",0.0146938775510204,1,0.903518125461653,1,"Simliduinen2018"
"11","AGBro218",2.99022222222222,1,0.0837686721656665,0.15,"Simliduinen2018"
"12","AGBro227",21.9659735349716,15,0.108699228355437,0.096,"Simliduinen2018"
"13","AGBro234",7.41923910304863,3,0.0596702617654568,0.027,"Simliduinen2018"
"14","AGBro266",1.82996432818074,1,0.176131758919181,0.53,"Simliduinen2018"
"15","AGBro299",0.899908172635445,6,0.989123634149346,1,"Simliduinen2018"
"16","AGBro307",0.600888888888889,1,0.438239075549942,0.656,"Simliduinen2018"
"17","AGBro32",2.74727182539683,3,0.432253624250911,0.175,"Simliduinen2018"
"18","AGBro337",2.87752675386445,1,0.0898238883346101,0.275,"Simliduinen2018"
"19","AGBro35",7.73614512471655,1,0.00541262267310005,0.075,"Simliduinen2018"
"20","AGBro375",0.0888888888888889,1,0.765594483995764,1,"Simliduinen2018"
"21","AGBro403",6.3164525069287,15,0.973927799814814,0.854,"Simliduinen2018"
"22","AGBro419",16.5943458251151,6,0.0108955949115638,0.042,"Simliduinen2018"
"23","AGBro467",15.9890426758939,15,0.382780268977587,0.119,"Simliduinen2018"
"24","AGBro480",0.622222222222222,6,0.996018362314104,1,"Simliduinen2018"
"25","AGBro487",3.59524551022527,10,0.96376496826886,0.892,"Simliduinen2018"
"26","AGBro57",7.38946559015763,1,0.00656069785845581,0.034,"Simliduinen2018"
"27","AGBro76",5.32760472610097,10,0.868247327411115,0.584,"Simliduinen2018"
"28","AGBro9",20.9259259259259,21,0.463475933483572,0.667,"Simliduinen2018"
"29","AGBro110",5.12471655328798,3,0.162889286189885,0.226,"Cabour2018"
"30","AGBro111",7.37015121630506,6,0.287967471382592,0.255,"Cabour2018"
"31","AGBro116",7.36111111111111,6,0.288738458238926,0.177,"Cabour2018"
"32","AGBro12",1.60550964187328,6,0.952180483305846,1,"Cabour2018"
"33","AGBro138",2.7437641723356,1,0.0976345361407192,0.135,"Cabour2018"
"34","AGBro144",10.9333333333333,15,0.75730578264058,0.61,"Cabour2018"
"35","AGBro153",1.11111111111111,3,0.774392516971433,1,"Cabour2018"
"36","AGBro16",0,0,1,1,"Cabour2018"
"37","AGBro161",0.625,1,0.429195300440349,1,"Cabour2018"
"38","AGBro20",0,0,1,1,"Cabour2018"
"39","AGBro218",3.64152892561983,3,0.302864843204974,0.166,"Cabour2018"
"40","AGBro227",5.48429752066116,15,0.987171181678189,0.93,"Cabour2018"
"41","AGBro234",1.5625,3,0.667922260806265,0.514,"Cabour2018"
"42","AGBro266",3.53057199211045,3,0.316818628825731,0.272,"Cabour2018"
"43","AGBro299",5.32544378698225,6,0.502799970670564,0.452,"Cabour2018"
"44","AGBro307",0.4,1,0.527089256865538,1,"Cabour2018"
"45","AGBro32",1.7151311090705,1,0.1903209864388,0.514,"Cabour2018"
"46","AGBro337",0.4,1,0.527089256865538,0.559,"Cabour2018"
"47","AGBro35",0.0277008310249308,1,0.867814107693651,1,"Cabour2018"
"48","AGBro375",0.0978142736384495,1,0.754468526649911,1,"Cabour2018"
"49","AGBro403",8.64489795918367,10,0.566102549472983,0.712,"Cabour2018"
"50","AGBro419",2.6466049382716,6,0.851712945140634,0.755,"Cabour2018"
"51","AGBro467",21.8877551020408,21,0.406002747020551,0.419,"Cabour2018"
"52","AGBro480",2.975,6,0.811977997759934,0.854,"Cabour2018"
"53","AGBro487",5.91111111111111,6,0.433220876930602,0.439,"Cabour2018"
"54","AGBro57",10,1,0.0015654022580025,0.006,"Cabour2018"
"55","AGBro76",1.25,6,0.974343069100974,0.902,"Cabour2018"
"56","AGBro9",15.2777777777778,21,0.808760064787487,0.897,"Cabour2018"
"57","AGBro110",5.8,3,0.121756619711254,0.09,"Tropiflora2018"
"58","AGBro111",22.5532301932777,10,0.012521390217253,0.003,"Tropiflora2018"
"59","AGBro116",0.493827160493827,3,0.920245449651764,1,"Tropiflora2018"
"60","AGBro12",7.15324875048058,6,0.306907194931034,0.363,"Tropiflora2018"
"61","AGBro138",1.60352513456918,1,0.205404362352004,0.211,"Tropiflora2018"
"62","AGBro144",24.3034336419753,21,0.278589768798934,0.295,"Tropiflora2018"
"63","AGBro153",0.993797747191801,3,0.80275271568095,0.857,"Tropiflora2018"
"64","AGBro16",0,0,1,1,"Tropiflora2018"
"65","AGBro161",3.73333333333333,6,0.712710579278121,0.612,"Tropiflora2018"
"66","AGBro20",0,0,1,1,"Tropiflora2018"
"67","AGBro218",0.65530612244898,1,0.418221965954249,0.534,"Tropiflora2018"
"68","AGBro227",1.25,21,0.999999999658071,1,"Tropiflora2018"
"69","AGBro234",5.86813492063492,3,0.118204994945193,0.196,"Tropiflora2018"
"70","AGBro266",0.00697288648140808,1,0.933450947095637,1,"Tropiflora2018"
"71","AGBro299",0.246913580246914,6,0.999714039396329,1,"Tropiflora2018"
"72","AGBro307",2.32097572756913,1,0.127639939233524,0.155,"Tropiflora2018"
"73","AGBro32",0.0526315789473684,1,0.818545808382043,1,"Tropiflora2018"
"74","AGBro337",1.25,1,0.263552477282973,0.547,"Tropiflora2018"
"75","AGBro35",4.28063879037567,1,0.0385488582062943,0.078,"Tropiflora2018"
"76","AGBro375",0.899908172635446,1,0.342806334629711,1,"Tropiflora2018"
"77","AGBro403",12.8270647101816,15,0.615653425135941,0.288,"Tropiflora2018"
"78","AGBro419",9.94926538108356,6,0.126804888051969,0.119,"Tropiflora2018"
"79","AGBro467",15.2507936507936,21,0.810160572691275,0.894,"Tropiflora2018"
"80","AGBro480",4.83950617283951,6,0.564556504760227,0.654,"Tropiflora2018"
"81","AGBro487",3.48979591836735,3,0.322087969465165,0.26,"Tropiflora2018"
"82","AGBro57",0.824652777777778,1,0.363823305559639,0.401,"Tropiflora2018"
"83","AGBro76",15.6172839506173,6,0.0159624364980153,0.025,"Tropiflora2018"
"84","AGBro9",30.6888888888889,28,0.331067265927141,0.346,"Tropiflora2018"
"85","AGBro110",6.82729719338716,3,0.0776109334909867,0.079,"Westhoek vissersdorp2018"
"86","AGBro111",10.9820115591122,15,0.753868496283532,0.269,"Westhoek vissersdorp2018"
"87","AGBro116",2.05076261358465,3,0.561937859224456,0.284,"Westhoek vissersdorp2018"
"88","AGBro12",22.4253049894076,6,0.00101367561257293,0.053,"Westhoek vissersdorp2018"
"89","AGBro138",2.8125,1,0.0935325126890938,0.127,"Westhoek vissersdorp2018"
"90","AGBro144",9.15123456790123,15,0.869477936591764,0.758,"Westhoek vissersdorp2018"
"91","AGBro153",19.9388888888889,6,0.00283961119470033,0.07,"Westhoek vissersdorp2018"
"92","AGBro16",0.0554016620498615,3,0.996588885939038,1,"Westhoek vissersdorp2018"
"93","AGBro161",0.259397876797778,3,0.967474548777022,0.837,"Westhoek vissersdorp2018"
"94","AGBro20",0,0,1,1,"Westhoek vissersdorp2018"
"95","AGBro218",0.28125,1,0.595883090565178,1,"Westhoek vissersdorp2018"
"96","AGBro227",2.4234693877551,6,0.876932416134804,0.574,"Westhoek vissersdorp2018"
"97","AGBro234",4.07534591335667,3,0.253442231128669,0.237,"Westhoek vissersdorp2018"
"98","AGBro266",0.408163265306122,1,0.522903234512671,1,"Westhoek vissersdorp2018"
"99","AGBro299",20.3463139120095,6,0.00240237521811637,0.073,"Westhoek vissersdorp2018"
"100","AGBro307",0.459753086419753,1,0.497739391162827,0.65,"Westhoek vissersdorp2018"
"101","AGBro32",1.77900892582333,1,0.182271071740527,0.194,"Westhoek vissersdorp2018"
"102","AGBro337",1.61184189009753,1,0.204233082294911,0.203,"Westhoek vissersdorp2018"
"103","AGBro35",0.8,1,0.371093369522698,0.517,"Westhoek vissersdorp2018"
"104","AGBro375",0.65530612244898,1,0.418221965954249,0.558,"Westhoek vissersdorp2018"
"105","AGBro403",24.5572888649812,21,0.266846776204396,0.142,"Westhoek vissersdorp2018"
"106","AGBro419",14.520987654321,6,0.0243280921554191,0.038,"Westhoek vissersdorp2018"
"107","AGBro467",16.8888888888889,21,0.7178192395311,0.634,"Westhoek vissersdorp2018"
"108","AGBro480",3.83793873216864,6,0.698596780044349,0.362,"Westhoek vissersdorp2018"
"109","AGBro487",4.56185848865003,6,0.601102276020481,0.306,"Westhoek vissersdorp2018"
"110","AGBro57",14.6763273853111,1,0.00012763932344162,0,"Westhoek vissersdorp2018"
"111","AGBro76",5.75678670360111,6,0.45097909106427,0.355,"Westhoek vissersdorp2018"
"112","AGBro9",19.7911059848776,21,0.534525222152798,0.014,"Westhoek vissersdorp2018"
"113","AGBro110",8.78968253968254,6,0.185756236316687,0.194,"Geel-Bel2018"
"114","AGBro111",6.86463428346545,6,0.333547471363435,0.171,"Geel-Bel2018"
"115","AGBro116",2.08172114685261,3,0.555619542062134,0.339,"Geel-Bel2018"
"116","AGBro12",47.0931952662722,28,0.0133917722428107,0.006,"Geel-Bel2018"
"117","AGBro138",0.0131492439184747,1,0.908706572535466,1,"Geel-Bel2018"
"118","AGBro144",2.83801020408163,6,0.828886396155583,0.752,"Geel-Bel2018"
"119","AGBro153",0.246913580246914,3,0.969682452261165,1,"Geel-Bel2018"
"120","AGBro16",2.40402953689667,6,0.879049883281991,0.764,"Geel-Bel2018"
"121","AGBro161",1.01979691723281,3,0.796461837409714,0.871,"Geel-Bel2018"
"122","AGBro20",0.131482834185537,1,0.716899512979824,1,"Geel-Bel2018"
"123","AGBro218",4.61797942317423,1,0.031638486879946,0.069,"Geel-Bel2018"
"124","AGBro227",1.17037037037037,6,0.978322910505945,0.849,"Geel-Bel2018"
"125","AGBro234",4.02222222222222,3,0.259074508165553,0.261,"Geel-Bel2018"
"126","AGBro266",0.410220799094685,3,0.938123117591993,1,"Geel-Bel2018"
"127","AGBro299",3.15263360246059,3,0.368685474441596,0.341,"Geel-Bel2018"
"128","AGBro307",2.07841230804427,3,0.556292431249656,0.355,"Geel-Bel2018"
"129","AGBro32",4.02968796501912,3,0.258276159463637,0.192,"Geel-Bel2018"
"130","AGBro337",0.536974048878811,3,0.910696442774929,0.905,"Geel-Bel2018"
"131","AGBro35",6.49554861833738,1,0.0108144918859646,0.023,"Geel-Bel2018"
"132","AGBro375",0.8,1,0.371093369522698,0.554,"Geel-Bel2018"
"133","AGBro403",23.3658856135047,15,0.0766743681579704,0.046,"Geel-Bel2018"
"134","AGBro419",1.18628257887517,3,0.756296161086848,0.529,"Geel-Bel2018"
"135","AGBro467",8.75566893424036,15,0.889942227623301,0.697,"Geel-Bel2018"
"136","AGBro480",2.1301775147929,3,0.545831813082364,0.427,"Geel-Bel2018"
"137","AGBro487",2.13333333333333,6,0.90703642493862,0.775,"Geel-Bel2018"
"138","AGBro57",7.70155325443787,1,0.00551733266239507,0.011,"Geel-Bel2018"
"139","AGBro76",2.94614835220896,3,0.400002781465758,0.312,"Geel-Bel2018"
"140","AGBro9",14.4409972299169,15,0.492379723065605,0.272,"Geel-Bel2018"
"141","AGBro110",0.173611111111111,3,0.981732544366381,1,"Oostvoordduinen2018"
"142","AGBro111",25.3055983037516,15,0.0459868115008349,0.443,"Oostvoordduinen2018"
"143","AGBro116",1.34320987654321,6,0.969221689635266,1,"Oostvoordduinen2018"
"144","AGBro12",8.93333333333333,21,0.98972889574535,0.922,"Oostvoordduinen2018"
"145","AGBro138",0.078125,1,0.779854617964919,1,"Oostvoordduinen2018"
"146","AGBro144",35.1928374655647,21,0.0268893191517027,0.076,"Oostvoordduinen2018"
"147","AGBro153",1.83265306122449,3,0.607855173314261,0.241,"Oostvoordduinen2018"
"148","AGBro16",0.0131492439184747,1,0.908706572535466,1,"Oostvoordduinen2018"
"149","AGBro161",5.34532871972318,6,0.500344294591776,0.277,"Oostvoordduinen2018"
"150","AGBro20",0.131482834185537,1,0.716899512979824,1,"Oostvoordduinen2018"
"151","AGBro218",0.222222222222222,1,0.637351888233937,0.668,"Oostvoordduinen2018"
"152","AGBro227",11.4795918367347,21,0.952614555768144,0.784,"Oostvoordduinen2018"
"153","AGBro234",3.24750309709941,3,0.355016322891746,0.23,"Oostvoordduinen2018"
"154","AGBro266",1.68574401664932,3,0.640107864435534,0.614,"Oostvoordduinen2018"
"155","AGBro299",8.06122448979592,6,0.233652082256112,0.313,"Oostvoordduinen2018"
"156","AGBro307",2.32097572756913,1,0.127639939233524,0.147,"Oostvoordduinen2018"
"157","AGBro32",1.25,1,0.263552477282973,0.413,"Oostvoordduinen2018"
"158","AGBro337",1.28355555555556,1,0.257238985181026,0.302,"Oostvoordduinen2018"
"159","AGBro35",4.35555555555556,1,0.0368884257070499,0.058,"Oostvoordduinen2018"
"160","AGBro375",0.195628547276899,1,0.658272738442033,1,"Oostvoordduinen2018"
"161","AGBro403",4.8506215517044,10,0.900930528715811,0.917,"Oostvoordduinen2018"
"162","AGBro419",10.4857069892035,6,0.105632313930407,0.215,"Oostvoordduinen2018"
"163","AGBro467",28.6682933228388,21,0.122195581683031,0.311,"Oostvoordduinen2018"
"164","AGBro480",4.509556815795,3,0.211439423643661,0.24,"Oostvoordduinen2018"
"165","AGBro487",13.0888888888889,6,0.0416459012839351,0.015,"Oostvoordduinen2018"
"166","AGBro57",1.97551020408163,1,0.159864197547973,0.24,"Oostvoordduinen2018"
"167","AGBro76",2.93252595155709,6,0.817266674473553,0.923,"Oostvoordduinen2018"
"168","AGBro9",35.9986716580123,36,0.46870983532471,0.328,"Oostvoordduinen2018"
"169","AGBro110",4.58539007889657,3,0.204798983003677,0.22,"Astridlaan2018"
"170","AGBro111",28.9777777777778,21,0.114536045861577,0.05,"Astridlaan2018"
"171","AGBro116",2.25671487603306,3,0.520863864490305,0.653,"Astridlaan2018"
"172","AGBro12",9.62316005672649,10,0.474152895505556,0.174,"Astridlaan2018"
"173","AGBro138",0.824850054843754,1,0.36376592924653,0.553,"Astridlaan2018"
"174","AGBro144",19.5085059171598,21,0.552554897940096,0.242,"Astridlaan2018"
"175","AGBro153",2.02616163737777,3,0.566994553491574,0.215,"Astridlaan2018"
"176","AGBro16",0.0156106519742883,1,0.900568996852725,1,"Astridlaan2018"
"177","AGBro161",3.13888888888889,6,0.791223840191318,0.535,"Astridlaan2018"
"178","AGBro20",0.0166493236212279,1,0.897332123936804,1,"Astridlaan2018"
"179","AGBro218",2.75510204081633,1,0.0969446310908335,0.226,"Astridlaan2018"
"180","AGBro227",7.46173553719008,10,0.681252656951335,0.236,"Astridlaan2018"
"181","AGBro234",9.64923469387755,3,0.0217956213311025,0.009,"Astridlaan2018"
"182","AGBro266",2.95138888888889,3,0.399180937757702,0.476,"Astridlaan2018"
"183","AGBro299",5.59220255946521,6,0.470383559853912,0.367,"Astridlaan2018"
"184","AGBro307",0.138733629464505,1,0.709543215524759,0.663,"Astridlaan2018"
"185","AGBro32",0.0138775510204081,1,0.906223738282286,1,"Astridlaan2018"
"186","AGBro337",1.77777777777778,1,0.182422439451736,0.306,"Astridlaan2018"
"187","AGBro35",2.03698224852071,1,0.153513935401697,0.186,"Astridlaan2018"
"188","AGBro375",1.25244897959184,1,0.263085250434902,0.319,"Astridlaan2018"
"189","AGBro403",29.8150617283951,21,0.0957677891578257,0.328,"Astridlaan2018"
"190","AGBro419",13.3333333333333,6,0.0380376102844898,0.021,"Astridlaan2018"
"191","AGBro467",17,21,0.711106192747456,0.469,"Astridlaan2018"
"192","AGBro480",4.33641975308642,6,0.631249800195029,0.424,"Astridlaan2018"
"193","AGBro487",5.57976089844222,6,0.471869415983411,0.371,"Astridlaan2018"
"194","AGBro57",0.0178359096313912,1,0.893757514780573,1,"Astridlaan2018"
"195","AGBro76",8.64674012855831,6,0.194441394057082,0.118,"Astridlaan2018"
"196","AGBro9",18.8075617283951,28,0.903967954882115,0.974,"Astridlaan2018"
"197","AGBro110",0.596491228070176,3,0.89723515473319,0.861,"Mt St Frieux2018"
"198","AGBro111",17.6198830409357,10,0.0617243411508458,0.006,"Mt St Frieux2018"
"199","AGBro116",3.23,10,0.975481429299444,0.879,"Mt St Frieux2018"
"200","AGBro12",23.1619834710744,21,0.335402937890696,0.542,"Mt St Frieux2018"
"201","AGBro138",0.294145129435749,1,0.587576396813677,0.497,"Mt St Frieux2018"
"202","AGBro144",12.6350877192982,10,0.244795937075203,0.203,"Mt St Frieux2018"
"203","AGBro153",2.33404444444445,3,0.506030287109941,0.405,"Mt St Frieux2018"
"204","AGBro16",0.436179981634527,3,0.932671204486543,1,"Mt St Frieux2018"
"205","AGBro161",2.86809917355372,3,0.412411918960812,0.436,"Mt St Frieux2018"
"206","AGBro20",0.0138787436084733,1,0.906219727573062,1,"Mt St Frieux2018"
"207","AGBro218",0.459753086419753,1,0.497739391162827,0.651,"Mt St Frieux2018"
"208","AGBro227",0.968782518210198,3,0.808805050431357,1,"Mt St Frieux2018"
"209","AGBro234",2.67282604934427,3,0.444864992255043,0.301,"Mt St Frieux2018"
"210","AGBro266",4.93652501344809,3,0.176504538910153,0.096,"Mt St Frieux2018"
"211","AGBro299",1.1875,6,0.977497622969213,1,"Mt St Frieux2018"
"212","AGBro307",5.80610475199445,3,0.121434297948612,0.191,"Mt St Frieux2018"
"213","AGBro32",1.76542017201358,3,0.6224886459474,0.667,"Mt St Frieux2018"
"214","AGBro337",0.058641975308642,1,0.808655372639763,1,"Mt St Frieux2018"
"215","AGBro35",11.2562350780533,1,0.000793560028131135,0.015,"Mt St Frieux2018"
